ch1,ch2,ch3,ch4,ch5,ch6,ch7
-2.371378755893082529e-02,2.122301627666625667e-02,4.867236634958518882e-02,-1.039973161894909223e-02,1.960687600936389732e-02,-3.620031842534728039e-02,-1.333524874930553522e-02
2.181881091602753259e-02,-1.904578130733790287e-02,3.303219746807357741e-03,9.657535947606205387e-03,-4.923535702602709757e-02,2.351783684047732692e-02,2.286386165260913955e-02
-2.781927322593165733e-02,2.387027507335074891e-02,-8.393268723237801848e-03,4.235228392785803098e-02,3.676934487520426564e-03,2.780950682205620902e-02,3.432323585362159757e-02
1.993846026635694504e-02,1.778203561704576677e-02,1.038403245013702972e-02,3.606701350438957284e-03,5.162941050777668413e-03,3.022245319234879643e-02,-1.259470183944388748e-03
-2.799156223139778049e-02,3.603285562962613500e-03,1.226234547033383873e-02,4.007605181617231692e-04,1.072865763209209650e-02,-2.334873460427565328e-02,-2.766848092356465061e-02
1.522556266380899193e-02,-6.132540269359016555e-03,3.480647587452158007e-03,1.439386857528006901e-02,-1.951216895612129312e-02,2.054466939831443850e-02,-9.716300288111908226e-03
-1.399170594247068494e-02,-1.278358946659438611e-02,-5.447112722809373947e-02,9.107081856940353257e-03,7.684825386629107365e-04,2.026453322989554481e-02,2.944600739884676438e-02
2.181245405072559582e-02,1.536150250858985163e-02,1.493025740687356148e-02,-1.004658841125942448e-02,8.706897575589185589e-03,-1.268861970024823954e-02,6.012308095715016704e-03
-1.279636548264283073e-02,6.964073945568355697e-03,3.578654998125800624e-02,3.222322036401545960e-03,1.574984273518424682e-02,-1.767727123548537213e-02,-5.575103665396424248e-03
5.884463827225676347e-03,9.107365812479593231e-03,-1.211077626280363494e-02,3.491057030583571280e-02,5.815824825741028326e-04,1.530245946650674385e-02,1.591115185554375921e-02
-1.427909440474089617e-02,1.427430776337646270e-02,-3.049777138413933830e-02,2.580621994266193639e-03,9.290000655943556063e-03,2.625003935863787219e-02,4.324134359451323184e-03
1.028224794372099155e-02,2.937149529845959478e-02,3.054265711830048483e-02,1.370921279265923526e-03,3.996766019549986837e-02,1.623147663329344709e-03,3.304719482245018457e-03
-1.515570310873463368e-02,2.502351961492975396e-03,3.631564270055145927e-02,-6.697950974458937411e-04,-8.931003310935440448e-04,-2.196434481968681518e-02,-6.943241101903212600e-03
7.715614293435619532e-03,-1.462386348287298202e-02,-2.290527664816591202e-02,4.754225960379097893e-02,-3.631841999874584059e-02,3.917989885695011970e-02,1.101856942929567949e-02
-9.266625576673750975e-03,1.305557257861344675e-02,-2.697144276133699517e-02,-7.213220765352515093e-03,-2.224085484792373557e-02,5.251103532999240250e-03,1.439409470748133704e-02
1.898760247012065520e-03,-3.932361030704994639e-03,3.463790663130336678e-02,-1.520937984036563675e-02,5.904923303189378581e-02,2.086602467945564143e-03,-1.221888008660881224e-03
-1.606736215201842038e-02,1.038961843473536553e-02,2.743893854721498812e-02,1.556545958887933616e-02,-2.040690068849423944e-02,3.744342610984378872e-04,9.744354277587775892e-03
-4.243179425158703950e-03,-1.767983088898095884e-02,-3.093890318459606784e-02,2.183015318743317112e-02,-5.785358621968437684e-03,2.701171769202851888e-02,-5.042913208077067291e-03
-1.352353482190713635e-02,9.040858055302629370e-03,-2.323190147738622702e-02,2.035804079389628984e-03,2.409426211014104730e-02,-4.125675915367563520e-03,-1.147006527110759448e-03
-1.084381243571896219e-02,-5.062169328294224314e-03,2.577930947983273977e-02,-3.062791593141817731e-02,2.285403231699205395e-02,-4.712531587868479255e-02,-1.422534162871958233e-02
-5.960583703290768705e-03,-1.554089111326565492e-02,2.904518432343931172e-02,5.472368964783803219e-03,-7.102325197787753668e-03,-7.247529062574897471e-03,3.046050855314982875e-02
-3.465596327824259533e-03,-8.716710831036020291e-03,-5.590842214013146821e-02,1.506768579808927602e-02,-4.247198444634071868e-02,2.917694623103068291e-02,1.028513158583077916e-02
-2.592085624151490089e-03,1.720843608042179132e-02,-1.156963740122398526e-02,-4.671366068868651814e-03,3.243374430198765757e-02,-1.031745689725126550e-02,-1.087791155726235484e-02
-5.503354315188373680e-04,-1.409262055779965557e-02,3.909114457266839315e-02,-5.450394527374967379e-02,2.059099148139140883e-02,-2.786443827202281925e-02,-2.316071734296236417e-02
-4.052397164022107645e-03,-1.348067178971813600e-03,3.079670149604155430e-02,-1.102967251326087729e-02,-3.161905823139496419e-02,-2.317092477418534330e-02,1.585862205880621614e-02
5.193786356969858553e-04,-6.588262703003670145e-03,-4.278642362643201441e-02,2.936261536504560649e-02,-2.821930762303265922e-02,5.226490627891706986e-02,-6.012626949648909938e-03
-7.932556517145611386e-03,2.990348006187603519e-02,-1.401970849956141706e-02,-1.911544508081881172e-02,2.453775306895277300e-02,-3.960696019113533334e-02,-1.384738471357545818e-02
2.478744085661938219e-03,-4.645498539716257438e-03,3.603222429241716152e-02,-1.121357478120797724e-02,2.044043312517998534e-02,-4.059347126859000343e-02,-2.408792278208730236e-02
-1.502486688661733988e-02,-7.721267600695080890e-03,1.258519441162179661e-02,-3.491848792011851589e-03,-6.353023632237733698e-02,8.483716037063675566e-03,6.034101416460322873e-03
-1.409941147830507877e-03,-3.137109875165455808e-02,-4.170121553893474386e-02,3.003974648663926966e-02,-4.173715801028507477e-02,5.128181582259844218e-02,3.012034271980571637e-02
-5.999169512805509370e-03,1.779805081285527543e-02,8.716320461727442362e-03,-1.951383612109370072e-02,2.793007678678170042e-02,-1.314970459055127966e-02,-2.913423728497139056e-02
5.702219485983490554e-04,-2.390978322233312109e-02,3.314764398676457724e-02,-5.287402752788773752e-02,1.803844736268816681e-02,-6.781305416176040823e-02,-9.519061935346191661e-03
1.617083835267417143e-03,-9.996180383457061586e-03,1.949830508206123331e-02,3.761082458041313872e-03,-3.872864665122176947e-02,8.298130697657883637e-03,9.097371552463248690e-03
8.551781237950951964e-03,-2.469849718177864056e-02,-4.025042090865434824e-02,3.712581832915709534e-02,-1.661398629807572802e-02,3.238213740240390714e-02,2.134129178841502605e-04
-3.583640785823303913e-03,1.269691604841797009e-02,-1.541845016221542360e-02,5.434991217374663536e-03,1.382013113925227230e-02,-1.771935253471138005e-02,-3.630212858547571947e-02
2.327384421249495405e-03,1.888775949504095664e-03,4.113672087905350522e-02,-7.256301143048364544e-02,1.061594801631188939e-02,-6.275565635935602404e-02,-1.018167520653713055e-02
4.309381863483509670e-03,-3.627833226299804342e-02,-3.462315124962291046e-03,2.899168587987033599e-02,-7.625012324601170011e-02,-1.404736031889245763e-03,3.703456164541901741e-02
-1.886638712612159763e-03,-1.088590646964321396e-02,-6.613379508620227665e-02,9.525167531315131830e-03,-5.264509769899605729e-02,3.861771774792399636e-02,-2.660014148537295786e-02
4.372280240876802102e-03,6.596520329308433461e-02,5.919159637292357307e-02,3.068724699936176137e-02,1.309667620877642269e-01,5.273370549039498728e-02,4.762587461735402067e-02
4.086488012088604523e-03,6.254231731512151921e-03,1.145264527207508730e-02,-4.324996869325613280e-02,1.533367000017466127e-02,-3.227331738310124098e-02,9.231835999721736685e-03
9.238283851626049106e-03,-2.995277774618829159e-02,1.512573103088557178e-02,-1.030227051596045544e-02,-4.878755476700472049e-02,-7.680770966491461474e-03,2.395721100689482755e-02
-6.677815286011872312e-04,-2.064856261450476183e-03,-5.441089027767198605e-02,6.579332097927167999e-02,-1.580010333244771456e-02,4.221502978519454247e-02,-1.558216742581989070e-02
-6.088143360584988804e-03,1.651553243896013504e-02,6.561767509802250362e-03,-4.756529814428841346e-02,4.800219332708104830e-02,-1.384162417345109058e-02,-2.890544911015829541e-02
-2.599576054853263568e-03,-8.165167742681701812e-04,8.460780981165198777e-03,-3.343303992737418906e-02,-7.916836909558973290e-03,-3.961064184534195814e-02,2.222884629216763386e-02
4.268947596549537565e-03,-1.467324926342884923e-02,-3.850818290572785227e-03,2.012836640852212061e-02,-6.446543051965678006e-02,3.689972632639380856e-02,1.657808065118209634e-02
1.847083771288436302e-02,-8.072504038850866412e-03,4.583196297778402081e-03,2.962229081338310296e-02,2.258334741173349119e-03,3.013752052138228554e-02,2.389203427998063539e-02
-2.303252899750036185e-03,2.088268474687909187e-02,-2.209839596361880959e-02,-1.959429467330579475e-02,5.405537483761025525e-02,1.188296058542632691e-03,-2.531028251621238179e-02
1.841694396547025742e-02,1.204875705427895655e-02,2.883047303383356325e-02,-5.925097195113528115e-02,1.216363493824355706e-02,-5.915818653935904503e-02,2.371969366393231887e-02
-3.285991173173096348e-03,-2.562499794564163103e-02,8.807147268223704945e-03,1.911377065583135318e-02,-4.520634674322712016e-02,1.878525102181763037e-02,2.115850296336750647e-02
2.005833225441623624e-02,7.694784547512826395e-03,2.824767535897324943e-03,3.635100470990464128e-02,9.064817396784637452e-03,2.803676476643159055e-02,1.087127341959998397e-02
-1.008645062749711357e-02,1.824697530943863999e-02,-3.257666139920296910e-03,1.448082713564302799e-02,4.010557558162981123e-02,1.874043625187945053e-02,5.118484742034344961e-03
2.136069381551442339e-02,1.729288715139536831e-02,1.074906925780367076e-02,-3.496479599824441065e-02,1.771266595544564865e-02,-1.428341730145620686e-02,-4.125081000944845824e-04
-6.105306027649758799e-03,-3.541713158707621850e-02,3.143724838078027634e-02,2.241459151849144269e-04,-5.741945091020404790e-02,-8.075288411689819732e-05,1.081293003313484914e-02
2.591843608329556445e-02,-1.395115930510383226e-02,-4.429156767407102513e-02,5.586471921185141160e-02,1.095991407888453201e-03,5.274622654251282655e-02,-3.795274524068050631e-02
-1.323679210957441534e-03,2.447471948918098286e-02,2.893804953694177964e-02,-1.655211481674780799e-02,2.226838779768593873e-02,-3.117135940493060559e-02,3.664657257172770216e-02
2.312505104725884678e-02,-3.834404515554262066e-03,1.010085029176526969e-02,-2.216619752899216117e-02,-1.632821604584840450e-02,-1.311020128331948781e-03,-6.176521332040579848e-03
-2.954198589143174677e-03,1.166932571349025248e-02,2.388865512651379419e-02,2.079710175501919833e-02,-3.672972092681479894e-02,2.022381177008662420e-02,-1.094490803019475614e-04
1.242321124021841285e-02,-9.032391815803061247e-03,-3.351981596713284051e-02,3.071263451747039200e-02,7.956318185106055901e-03,2.777524042825980921e-02,-2.241400699307335639e-02
-5.103140593555883196e-03,2.133929836449181480e-02,-6.663578944066531409e-03,-3.056115237151902503e-02,1.780400281346942656e-02,-1.645808231285644102e-02,-1.074970354890160927e-02
1.827501868297634960e-02,-1.508854244804070516e-02,1.038007329853065167e-02,-3.909877004222137020e-02,-3.206172395181242779e-02,-3.368548721853208833e-02,9.272383752501849388e-03
-3.878809227228395811e-03,-1.274332035373554675e-02,-1.109434297782613266e-02,2.177048165925838177e-02,-1.643078465716200573e-02,2.545607469015167407e-02,-1.879727369391161196e-02
2.313318463498617583e-02,1.535741069292594248e-02,3.947386770516612096e-04,9.050044300118437191e-03,2.873867413664422596e-02,1.863667116459378006e-02,1.360719589720390046e-02
5.460523121789215978e-05,1.602492280382258709e-03,-1.999708529726795803e-02,-4.407111220651510966e-03,5.633176359398897604e-02,-7.896081344557714932e-03,-3.880877364761671847e-03
2.526002974047766164e-02,7.235829572759186479e-04,6.483934474211034381e-03,-1.523522534483286520e-02,-2.555115744872414607e-02,-2.282148386510041843e-02,3.179423025405588021e-03
3.120246874457905523e-03,-7.739245266781870532e-03,1.179375513073359708e-02,2.908990858224206819e-02,-2.138096508713119639e-02,1.490074964529244234e-02,1.147702140011680472e-02
1.736548082810617302e-02,-1.296991502229074417e-02,-4.917397158443786304e-02,1.440250144394343394e-02,-1.161788235067715003e-02,2.336733519466072800e-02,-1.430086751485119476e-02
-1.097158173042050294e-02,-4.785530626891318882e-03,-4.780220562695790959e-03,-3.990914585111643431e-02,1.228599914232744381e-02,-3.156244731517295066e-02,1.035891953388224339e-02
2.345861517807651397e-02,-1.934294410466278619e-02,-3.319788876274681021e-03,-4.059941983634065416e-02,-5.021052253608921864e-03,-2.550353956169044631e-02,-4.514715655725830973e-02
4.451834212810999725e-03,-1.013155452077336895e-03,1.519380116584015915e-02,2.058497631903995553e-03,-3.084238518250373776e-02,-1.747733510018689707e-02,1.099971098691154489e-02
2.815930921262930695e-02,-2.553670944947891014e-02,-4.580346243365977094e-02,2.643682921880853576e-02,1.101608747708496608e-02,3.771088484516661732e-02,-3.613969656377861994e-02
2.090960917781901907e-02,1.639474302749736878e-02,3.177061936365523434e-03,-3.442470915177450741e-02,1.088329440039346140e-02,-2.843594449478022840e-02,2.478187545421977472e-02
2.702459197959581477e-02,-6.350199503590067164e-03,-1.005528307931765264e-03,-2.748620142365715974e-02,-2.002067968854082808e-02,-1.322234608030176117e-02,-3.217978657232255235e-02
1.749107568269601953e-02,-3.089311785214779796e-02,1.192028082339813277e-02,-2.479627180040510151e-03,-4.731809890283121545e-02,-2.459764296306098108e-02,1.009270223703102962e-03
2.373380203447023051e-02,-9.459882227244378883e-04,-7.493457372975661016e-03,2.610336548731206907e-02,9.040188777353901084e-03,1.261505587882040015e-02,5.624570650607558890e-03
2.382156537449255096e-02,5.516842236757048962e-04,-1.705598267143371496e-02,-2.936838870771283500e-02,4.892890208427748411e-02,-1.488944940329238117e-02,-4.609844717047747661e-03
3.425760421963169183e-02,1.496189103595992227e-02,2.543198904598412829e-02,-1.695943839413972115e-02,-2.405134902843041045e-02,-1.877187866187182697e-02,5.873431730023082054e-03
2.760710442577609530e-02,2.244799274235660235e-03,2.575703317521468513e-02,9.897327346305790502e-03,1.368308281757628017e-03,-7.798681025046738137e-03,6.792558280050160768e-03
3.331792397420597907e-02,1.966526246280365930e-02,-8.338294325038266702e-03,1.805909985489034808e-02,1.798952540921419652e-02,1.578932706097319061e-02,1.346744035555896835e-02
2.812887541164378266e-02,3.696266486709188712e-03,-1.989381851103822624e-02,-1.029632076429657251e-03,1.742546244650379147e-02,3.408604067840886528e-03,1.244446431942291056e-02
2.392661109471384134e-02,-1.160434212486636911e-03,2.360814463581431197e-02,6.166870264393964698e-03,-8.602302492435393716e-03,-2.285253582433132216e-03,4.857538601462499384e-03
2.230773650065928648e-02,1.680425535042123775e-02,1.438542220110536687e-02,2.709744925850519556e-02,-3.609902125925731897e-02,9.822924940390076812e-03,1.912947476111545933e-02
2.268506925755774464e-02,-1.866322089295480852e-04,-6.668075181351252462e-04,2.127519296252199793e-02,3.652460868784831310e-02,3.316981873361631722e-02,-1.302352808147333452e-03
2.565305533132724441e-02,4.609787682376598542e-03,-9.978008283127299399e-03,-1.828295177523803910e-02,2.376143423033550903e-02,-1.965513614219491917e-02,2.029801292097022786e-02
1.553912407549176353e-02,3.323831507079009345e-02,2.524685494584863465e-02,1.095156887290015674e-03,1.226635366291374020e-02,-1.934489234236257300e-03,-4.029658324120596880e-03
2.890844987413449668e-02,8.978694175160879245e-04,2.098744831006643316e-02,1.404199422838208096e-02,-1.700892108355761545e-02,-1.535408846201252210e-02,5.349984306548458829e-03
2.796422299665312153e-02,2.856504899714349191e-02,-1.936947606420543963e-02,3.873319928017814051e-02,1.728411356644020055e-02,2.086832042738060930e-02,1.759249686796838380e-02
2.096358672750550309e-02,-1.769692879505596617e-02,-2.675805270927367890e-02,-4.746220221603650313e-02,1.177031778180592098e-02,-2.299172550430830450e-02,-1.096818412312296036e-02
1.638386669279692093e-02,-1.107158300957002822e-03,1.933415377288132467e-02,-4.690114552433223734e-03,-3.761889470814389763e-02,-1.843155651539939155e-02,-1.034451968272392247e-02
1.029100900378187786e-02,-1.872183936288361952e-02,9.976146208648568880e-03,-1.466265507038058517e-02,-2.562015858337036989e-02,-1.856019888659581410e-02,-1.921557097947629300e-02
7.754462814260046702e-03,4.887080246662504901e-02,1.468729822739925188e-02,9.856229358777403304e-02,8.922953590799737045e-02,1.042430884782424433e-01,8.254970263267423503e-02
6.944578800590160000e-03,2.328852089359041699e-02,-4.061029304407377631e-03,-4.241786284035928278e-02,1.126779697625096208e-02,-6.104466842717169717e-03,-2.828605740468858806e-02
1.051176256275051547e-02,6.902360068940958590e-03,4.617060405941399853e-02,1.957883257177883002e-02,-8.262196529445627394e-03,-2.212896786895907075e-02,2.911055531256127871e-02
1.171131348085475629e-02,-1.318106530087313766e-03,3.736704027763499813e-03,5.696134290938981506e-03,-1.188449091562366472e-02,4.466905357115271563e-02,1.315069272122441207e-02
3.581218515097087107e-03,2.313064392286556803e-02,-1.733383146529823837e-02,4.416069537210404183e-02,2.111735818704699522e-02,2.619060943557505530e-02,2.228993343569421470e-02
-2.442996882300440403e-04,-3.513953455124377637e-03,-4.409513129876055544e-03,-4.261250013379536822e-02,1.171184901706279376e-02,-2.159253923405999101e-02,-3.616505369125562475e-02
