ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
3.552139228837398327e-02,7.665778120252861871e-01,1.203149700540268485e+00,1.203054929143777985e+00,1.203032875422582082e+00,1.203107381237433104e+00,1.203227186587713549e+00,1.200266623528793319e+00
3.554583019564511864e-02,7.668382843540053617e-01,1.203082347283643161e+00,1.202979231235889346e+00,1.203032279376063274e+00,1.202798033094171659e+00,1.203223014262081891e+00,1.200516367020173947e+00
3.552496856748683235e-02,7.664812524892392620e-01,1.202933335653941116e+00,1.202449345880668874e+00,1.203123474493440925e+00,1.203184271238359360e+00,1.203078174958011504e+00,1.200552129811302438e+00
3.552675670704325689e-02,7.668406685400805944e-01,1.202941680305204430e+00,1.202764058442599593e+00,1.203133011237741856e+00,1.202877903327691955e+00,1.202916646351414487e+00,1.200242185621522184e+00
3.554821438172035136e-02,7.664305885351405667e-01,1.201951647037464044e+00,1.202887440071992886e+00,1.201854491454898310e+00,1.203037643794732547e+00,1.203003669143160481e+00,1.200168275853189970e+00
3.553927368393822867e-02,7.669378241226463278e-01,1.202990556119746701e+00,1.203145528214636828e+00,1.203105593097876680e+00,1.202897572862812625e+00,1.202790880535945961e+00,1.200407886553750858e+00
3.552854484659968143e-02,7.663233001617550944e-01,1.202506566346474459e+00,1.202860021932127710e+00,1.203060889608966066e+00,1.203135991470335897e+00,1.203237915425052096e+00,1.200366163297434285e+00
3.553986973045703684e-02,7.671410759855599171e-01,1.203091287981425284e+00,1.203103208911801447e+00,1.203062081702003683e+00,1.203091884027944092e+00,1.203292751704782448e+00,1.200201058411724420e+00
3.540575926372519638e-02,7.662845571380325627e-01,1.202929759374828267e+00,1.203153276819381334e+00,1.203148508447230869e+00,1.203134203330779473e+00,1.200667762835951224e+00,1.200425171902796295e+00
3.553510135830657141e-02,7.671446522646727662e-01,1.202874923095097914e+00,1.203022742631762343e+00,1.203021550538724727e+00,1.203109169376989529e+00,1.200356626553133355e+00,1.200540804927445082e+00
3.540039484505592277e-02,7.662052829510310747e-01,1.202961349840325100e+00,1.203009033561829755e+00,1.202887440071992886e+00,1.203067446120672956e+00,1.200239801435446951e+00,1.200364375157877861e+00
3.553748554438180413e-02,7.672394236611632667e-01,1.202895188676737392e+00,1.201562428660682302e+00,1.193929456940824529e+00,1.203086519609274818e+00,1.200275564226575442e+00,1.200556898183452903e+00
3.540933554283804546e-02,7.664252241164712931e-01,1.202893400537180968e+00,1.203071618446304614e+00,1.194062375314518754e+00,1.202744984953997731e+00,1.200027012828232431e+00,1.199562692590080859e+00
3.551900810229875055e-02,7.675058564550705231e-01,1.203144932168118020e+00,1.203023934724799959e+00,1.201350832146505399e+00,1.203006649375754522e+00,1.200475835856894991e+00,1.200329804459786986e+00
3.552020019533636691e-02,7.663829048136359123e-01,1.201571369358464425e+00,1.200179004690528517e+00,1.203121090307365693e+00,1.203069234260229381e+00,1.193445467167552287e+00,1.200511598648023481e+00
3.553629345134418777e-02,7.673324069180973428e-01,1.202907109607113556e+00,1.203127050772553774e+00,1.203072214492823422e+00,1.203044796352958246e+00,1.200342321436681958e+00,1.199793958639378433e+00
3.540218298461234731e-02,7.656277138743059485e-01,1.203043008213401821e+00,1.193423413446356385e+00,1.201679849824887514e+00,1.203031683329544466e+00,1.200496101438534469e+00,1.200449609810067431e+00
3.552556461400564053e-02,7.660401780653212089e-01,1.203108573330470721e+00,1.203128838912110199e+00,1.202911877979264021e+00,1.203115725888696419e+00,1.200369739576547135e+00,1.194637560205168647e+00
3.551781600926113419e-02,7.668579538891260317e-01,1.202910685886226405e+00,1.202710414255906857e+00,1.203009629608348563e+00,1.203141951935523979e+00,1.200171256085784011e+00,1.200267219575312128e+00
3.553390926526895505e-02,7.659579236457256801e-01,1.202889228211549311e+00,1.202876711234654339e+00,1.203141355889005171e+00,1.203117514028252844e+00,1.199994230269697981e+00,1.200498485624609701e+00
3.554106182349465320e-02,7.670075615653468848e-01,1.196530007902384840e+00,1.203152680772862526e+00,1.203138375656411130e+00,1.202690744720786187e+00,1.200515174927136330e+00,1.200359606785727395e+00
3.553331321875014687e-02,7.662732322541752072e-01,1.203050756818146327e+00,1.202597761463852111e+00,1.202722335186283020e+00,1.203068638213710573e+00,1.200143241899400026e+00,1.198619746997326319e+00
3.552377647444921599e-02,7.672871073826679211e-01,1.202982211468483387e+00,1.202547097509753415e+00,1.201773429128340398e+00,1.203148508447230869e+00,1.200326228180674137e+00,1.200532460276181768e+00
3.553152507919372233e-02,7.664544303958928939e-01,1.203091287981425284e+00,1.203089499841868859e+00,1.203045988445995862e+00,1.203095460307056941e+00,1.200370931669584751e+00,1.200435304693616034e+00
3.552020019533636691e-02,7.670790871476038664e-01,1.202261591227244297e+00,1.198089861642105847e+00,1.203009033561829755e+00,1.203039431934288972e+00,1.200559878416046944e+00,1.199987077711472283e+00
3.554463810260750228e-02,7.663685996971845160e-01,1.202980423328926962e+00,1.202923798909640185e+00,1.203126454726034966e+00,1.203075194725417463e+00,1.200258874924048813e+00,1.200046086316834293e+00
3.551781600926113419e-02,7.668221910979975409e-01,1.203034067515619698e+00,1.203001284957085248e+00,1.203072810539342230e+00,1.203059697515928450e+00,1.200484776554677113e+00,1.199626469567593334e+00
3.530264321597137434e-02,7.669896801697826394e-01,1.202850485187826779e+00,1.203119898214328076e+00,1.202925587049196610e+00,1.203005457282716906e+00,1.199970388408945654e+00,1.200273776087019018e+00
3.527820530870023896e-02,7.662958820218899181e-01,1.203091287981425284e+00,1.203126454726034966e+00,1.203059101469409642e+00,1.203014994027017837e+00,1.200439477019247692e+00,1.200543785160039123e+00
3.542781298492109904e-02,7.668406685400805944e-01,1.202556634254054346e+00,1.203072214492823422e+00,1.203061485655484875e+00,1.201458120519890871e+00,1.200384640739517339e+00,1.200452590042661472e+00
3.529251042515163528e-02,7.663244922547927107e-01,1.201933169595380990e+00,1.201796674942573917e+00,1.202885055885917653e+00,1.203009033561829755e+00,1.200145030038956451e+00,1.200111055387384384e+00
3.546119158997435711e-02,7.675624808743573002e-01,1.202913070072301638e+00,1.202799225187209275e+00,1.202662730534402202e+00,1.203112149609583570e+00,1.200426363995833912e+00,1.200499081671128510e+00
3.530323926249018252e-02,7.672918757548183866e-01,1.202972674724182456e+00,1.203029299143469233e+00,1.202982211468483387e+00,1.203026318910875192e+00,1.200385236786036147e+00,1.197196387910412385e+00
3.528714600648236166e-02,7.676614245964794581e-01,1.201836014012815257e+00,1.202886247978955270e+00,1.201191091679464806e+00,1.203057909376372026e+00,1.202712202395463281e+00,1.200388813065148996e+00
3.529012623907640256e-02,7.674009522677602835e-01,1.202381992624043550e+00,1.203137779609892322e+00,1.203137779609892322e+00,1.203149104493749677e+00,1.203040027980807780e+00,1.200552129811302438e+00
3.537953321689762953e-02,7.680339536707345705e-01,1.203058505422890834e+00,1.203132415191223048e+00,1.203110957516545954e+00,1.203046584492514670e+00,1.203049564725108711e+00,1.200439477019247692e+00
3.529429856470805982e-02,7.675273141297476176e-01,1.197793030475739373e+00,1.203024530771318767e+00,1.203020358445687110e+00,1.203026318910875192e+00,1.203063273795041299e+00,1.200478816089489031e+00
3.539622251942425857e-02,7.678509673894604592e-01,1.203068638213710573e+00,1.203022742631762343e+00,1.203050756818146327e+00,1.203131819144704240e+00,1.203227782634232357e+00,1.200544381206557931e+00
3.538847391467975223e-02,7.677949390166924903e-01,1.203074002632379846e+00,1.202926183095715418e+00,1.203134799377298281e+00,1.205023074748882594e+00,1.203090691934906475e+00,1.200527691904031302e+00
3.536284391437100050e-02,7.679034194831155791e-01,1.203000092864047632e+00,1.201522493543922154e+00,1.202721143093245404e+00,1.205111885680185013e+00,1.202834391931818958e+00,1.200491333066384003e+00
3.539085810075498495e-02,7.677138766901345779e-01,1.203221822169044275e+00,1.203139567749448746e+00,1.201836014012815257e+00,1.204998040795092651e+00,1.203299308216489338e+00,1.200174236318378052e+00
3.525972786661718539e-02,7.675517520370187530e-01,1.203141355889005171e+00,1.203263545425360848e+00,1.203001284957085248e+00,1.204948568934031572e+00,1.203037047748213739e+00,1.198747300952351269e+00
3.524959507579744633e-02,7.680792532061639921e-01,1.202991748212784318e+00,1.203006053329235714e+00,1.203150296586787293e+00,1.205136323587456149e+00,1.202243709831680052e+00,1.194781207416201418e+00
3.527701321566262260e-02,7.676566562243289926e-01,1.201413417030980257e+00,1.203097844493132174e+00,1.203145528214636828e+00,1.205067778237793208e+00,1.201645875173315448e+00,1.200384044692998531e+00
3.525734368054195267e-02,7.681728325096168764e-01,1.202922010770083761e+00,1.203079963097567928e+00,1.202967310305513182e+00,1.205065990098236783e+00,1.203016782166574261e+00,1.200264239342718087e+00
3.524959507579744633e-02,7.675571164556880266e-01,1.203038835887770164e+00,1.203066254027635340e+00,1.202865386350796983e+00,1.204887772189113138e+00,1.203023338678281151e+00,1.200292253529102071e+00
3.525376740142910359e-02,7.682008466960008608e-01,1.202702665651162350e+00,1.203022146585243535e+00,1.203054333097259176e+00,1.205110097540628589e+00,1.203078174958011504e+00,1.200149202364588108e+00
3.511190832995275679e-02,7.673961838956098180e-01,1.203024530771318767e+00,1.203058505422890834e+00,1.202953005189061786e+00,1.204683924279680740e+00,1.203249836355428259e+00,1.200584912369836887e+00
3.527760926218143078e-02,7.684207878614410792e-01,1.203125858679516158e+00,1.202039265875728846e+00,1.202874923095097914e+00,1.204605842185716869e+00,1.203122282400403309e+00,1.200448417717029814e+00
3.524363461060936453e-02,7.675565204091692184e-01,1.202455306345856956e+00,1.203022742631762343e+00,1.202559614486648387e+00,1.205127978936192834e+00,1.203132415191223048e+00,1.197454476053056327e+00
3.512084902773487949e-02,7.684875450715475953e-01,1.200376296088254024e+00,1.203137779609892322e+00,1.203107977283951913e+00,1.205066586144755592e+00,1.201973700758659946e+00,1.197590970705863400e+00
3.495276390943097278e-02,7.669914683093390639e-01,1.202934527746978732e+00,1.203095460307056941e+00,1.203005457282716906e+00,1.205093408238101960e+00,1.203210497285186920e+00,1.200545573299595548e+00
3.510892809735871589e-02,7.684517822804191045e-01,1.197868132337109204e+00,1.203155064958937759e+00,1.203035259608657315e+00,1.204999828934649075e+00,1.203085327516237202e+00,1.200428152135390336e+00
3.523648205238366637e-02,7.676548680847725681e-01,1.202533984486339635e+00,1.199398779797408610e+00,1.202864790304278175e+00,1.200879359350128128e+00,1.203249240308909451e+00,1.200315499343335590e+00
3.532350484412966063e-02,7.686049662357528067e-01,1.203084731469718394e+00,1.202702069604643542e+00,1.203035855655176123e+00,1.205319309868730260e+00,1.203058505422890834e+00,1.200481796322083072e+00
3.525257530839148723e-02,7.675744018047334638e-01,1.203121090307365693e+00,1.203150296586787293e+00,1.202725911465395869e+00,1.205240035681728772e+00,1.203047776585552286e+00,1.200505638182835400e+00
3.514230670241197396e-02,7.680154762286515169e-01,1.202974462863738880e+00,1.203036451701694931e+00,1.203020954492205918e+00,1.204986119864716487e+00,1.203088903795350051e+00,1.200371527716103559e+00
3.547490065990694524e-02,7.676733455268556217e-01,1.202920818677046144e+00,1.202539944951527717e+00,1.202561402626204812e+00,1.205005193353318349e+00,1.202871346815985065e+00,1.200291657482583263e+00
3.547966903205741068e-02,7.684613190247200354e-01,1.202917242397933295e+00,1.203006053329235714e+00,1.202540540998046525e+00,1.205012345911544047e+00,1.203027511003912808e+00,1.200327420273711754e+00
3.555238670735200862e-02,7.679052076226720036e-01,1.202731275884065143e+00,1.203003073096641673e+00,1.203032875422582082e+00,1.204823995211600662e+00,1.203150892633306102e+00,1.199929857245666698e+00
3.546059554345554893e-02,7.685239039091948943e-01,1.202965522165956758e+00,1.202384376810118782e+00,1.203154468912418951e+00,1.207822109201205807e+00,1.203143740075080403e+00,1.200177812597490901e+00
3.546953624123767163e-02,7.680500469267423913e-01,1.202851677280864395e+00,1.203038835887770164e+00,1.203071618446304614e+00,1.207769657107550687e+00,1.203016186120055453e+00,1.200485372601195921e+00
3.547251647383171252e-02,7.683510504187405221e-01,1.201701307499564608e+00,1.203030491236506849e+00,1.203025722864356384e+00,1.207617665245254601e+00,1.203254008681059917e+00,1.200511598648023481e+00
3.538787786816094405e-02,7.682062111146701344e-01,1.203011417747904988e+00,1.203128838912110199e+00,1.198075556525654450e+00,1.207235599426698558e+00,1.203124666586478542e+00,1.200486564694233538e+00
3.544092600833487899e-02,7.684207878614410792e-01,1.202863002164721751e+00,1.203048372632071095e+00,1.203027511003912808e+00,1.207810188270829643e+00,1.203057313329853217e+00,1.200258874924048813e+00
3.547668879946336978e-02,7.683909855355006702e-01,1.203102016818763831e+00,1.202240729599086011e+00,1.203008437515310947e+00,1.207741046874647894e+00,1.203057313329853217e+00,1.200501465857203742e+00
3.546178763649316529e-02,7.682443580918738579e-01,1.203104997051357872e+00,1.202549481695828648e+00,1.202132845179181730e+00,1.207820321061649382e+00,1.199270629795864851e+00,1.200341725390163150e+00
3.548145717161383522e-02,7.687158308882511282e-01,1.202907109607113556e+00,1.203127050772553774e+00,1.199945950501674519e+00,1.207871581062266886e+00,1.203169370075389155e+00,1.200007343293111761e+00
3.545344298522985077e-02,7.682133636728958326e-01,1.202783727977720263e+00,1.203152084726343718e+00,1.203135395423817089e+00,1.207279706869090363e+00,1.203255200774097533e+00,1.199947142594712135e+00
3.547490065990694524e-02,7.685823164680380959e-01,1.202983403561521003e+00,1.203054929143777985e+00,1.203145528214636828e+00,1.207857871992334298e+00,1.203241491704164945e+00,1.200451397949623855e+00
3.548026507857621886e-02,7.678712329710999374e-01,1.202932739607422308e+00,1.203136587516854705e+00,1.202764058442599593e+00,1.207789326642671357e+00,1.203041816120364205e+00,1.200291657482583263e+00
3.548086112509502704e-02,7.686669550737088574e-01,1.202939296119129198e+00,1.203062677748522491e+00,1.203025126817837576e+00,1.207758928270212140e+00,1.203077578911492695e+00,1.200480604229045456e+00
3.546297972953078165e-02,7.679862699492299161e-01,1.202473783787940009e+00,1.203035855655176123e+00,1.203132415191223048e+00,1.207829857805950313e+00,1.203251028448465876e+00,1.197562360472960608e+00
3.548741763680191702e-02,7.688791476344045694e-01,1.202863598211240559e+00,1.203151488679824910e+00,1.203103804958320255e+00,1.205382490799723927e+00,1.203087115655793626e+00,1.200339937250606726e+00
3.544986670611700169e-02,7.680405101824414604e-01,1.202893996583699776e+00,1.201995158433337041e+00,1.203004861236198098e+00,1.207662368734165215e+00,1.203143144028561595e+00,1.200352454227501697e+00
3.548920577635834156e-02,7.690001450777226299e-01,1.202942276351723239e+00,1.203134799377298281e+00,1.201479578194567965e+00,1.207663560827202831e+00,1.202726507511914678e+00,1.200531864229662959e+00
3.546297972953078165e-02,7.680458746011107340e-01,1.203143740075080403e+00,1.202621007278085630e+00,1.203054929143777985e+00,1.207931781760666512e+00,1.203187847517472209e+00,1.199364805145836543e+00
3.548324531117025976e-02,7.689333878676161138e-01,1.202996516584934783e+00,1.203138971702929938e+00,1.203035855655176123e+00,1.207860852224928339e+00,1.203084731469718394e+00,1.199931049338704314e+00
3.546476786908720619e-02,7.680238208799148314e-01,1.202929163328309459e+00,1.203133011237741856e+00,1.203096652400094557e+00,1.205200696611487432e+00,1.203285599146556750e+00,1.200491333066384003e+00
3.546357577604958983e-02,7.691259108931911559e-01,1.202898764955850242e+00,1.203135395423817089e+00,1.203079367051049120e+00,1.204993868469460994e+00,1.200368547483509518e+00,1.200163507481039504e+00
3.547668879946336978e-02,7.679695806467032870e-01,1.202622795417642054e+00,1.203119302167809268e+00,1.203089499841868859e+00,1.205231691030465457e+00,1.200363779111359053e+00,1.200372123762622367e+00
3.546119158997435711e-02,7.689721308913386455e-01,1.202281260762364967e+00,1.203012013794423796e+00,1.203012609840942604e+00,1.205070162423868441e+00,1.200388813065148996e+00,1.200454378182217896e+00
3.546953624123767163e-02,7.682705841387014178e-01,1.202772999140381716e+00,1.202976251003295305e+00,1.203135395423817089e+00,1.205125594750117601e+00,1.200276160273094250e+00,1.200279140505688291e+00
3.546655600864363073e-02,7.689488850771051265e-01,1.202886844025474078e+00,1.201522493543922154e+00,1.202976847049814113e+00,1.205432558707303814e+00,1.200310730971185125e+00,1.200495505392015660e+00
3.546595996212482255e-02,7.684148273962529974e-01,1.202650809604026039e+00,1.200287485156951606e+00,1.201722169127722895e+00,1.204472923812022644e+00,1.200361990971802628e+00,1.200412654925901323e+00
3.547788089250098614e-02,7.689721308913386455e-01,1.202546501463234607e+00,1.199562692590080859e+00,1.203119898214328076e+00,1.204791212653066212e+00,1.200547361439151972e+00,1.200035357479495746e+00
3.540456717068758002e-02,7.684309206522608182e-01,1.203050756818146327e+00,1.200190329574385872e+00,1.201967740293471865e+00,1.205010557771987623e+00,1.200525903764474878e+00,1.200100326550045837e+00
3.537238065867193137e-02,7.689494811236239347e-01,1.202946448677354896e+00,1.200106287015233919e+00,1.203006649375754522e+00,1.205065394051717975e+00,1.198760413975765049e+00,1.199481630263522947e+00
3.547847693901979432e-02,7.685060225136306489e-01,1.202970290538107223e+00,1.203062677748522491e+00,1.203054333097259176e+00,1.205012941958062855e+00,1.200342321436681958e+00,1.200388813065148996e+00
3.547490065990694524e-02,7.688511334480205850e-01,1.202978635189370538e+00,1.203139567749448746e+00,1.203049564725108711e+00,1.205119038238410711e+00,1.200444841437916965e+00,1.200345301669275999e+00
3.547311252035052070e-02,7.688374243780879969e-01,1.202708626116350432e+00,1.199581766078682721e+00,1.203154468912418951e+00,1.205019498469769745e+00,1.200184369109197791e+00,1.200376892134772833e+00
3.546238368301197347e-02,7.686794720506038292e-01,1.201422357728762380e+00,1.202855849606496053e+00,1.202746177047035347e+00,1.205122018471004752e+00,1.200150394457625724e+00,1.200479412136007840e+00
3.547966903205741068e-02,7.688314639128999151e-01,1.202923202863121377e+00,1.202427888205991779e+00,1.202975654956776497e+00,1.205084467540319837e+00,1.200238013295890527e+00,1.200707697952711372e+00
3.546774810168124709e-02,7.686389408873248730e-01,1.202746177047035347e+00,1.203289175425669599e+00,1.201789522384348219e+00,1.204966450329595817e+00,1.200342321436681958e+00,1.200549745625227205e+00
3.546834414820005527e-02,7.689107380999014030e-01,1.203056717283334409e+00,1.203053141004221560e+00,1.203088903795350051e+00,1.204582000324964541e+00,1.200274968180056634e+00,1.199317121424331889e+00
3.548801368332072520e-02,7.685149632114127716e-01,1.203132415191223048e+00,1.203147316354193253e+00,1.203110361470027145e+00,1.204525971952196572e+00,1.200306558645553467e+00,1.200181388876603750e+00
3.547490065990694524e-02,7.689465008910298938e-01,1.202750349372667005e+00,1.203130031005147815e+00,1.203020954492205918e+00,1.205086851726395070e+00,1.200334572831937452e+00,1.200539612834407466e+00
3.547549670642575342e-02,7.683367453022891258e-01,1.203071618446304614e+00,1.202858233792571285e+00,1.203068638213710573e+00,1.204985523818197679e+00,1.200449609810067431e+00,1.199373745843618666e+00
3.547728484598217796e-02,7.691354476374920868e-01,1.203131819144704240e+00,1.203143740075080403e+00,1.203009033561829755e+00,1.205205464983637897e+00,1.200280928645244716e+00,1.200377488181291641e+00
3.547728484598217796e-02,7.683462820465900567e-01,1.202904725421038323e+00,1.203029895189988041e+00,1.203021550538724727e+00,1.205247188239954470e+00,1.200525903764474878e+00,1.200505042136316591e+00
3.547966903205741068e-02,7.692171060105688074e-01,1.197974824663975868e+00,1.202608490301190658e+00,1.203019762399168302e+00,1.204935455910617792e+00,1.200378680274329257e+00,1.199959659571607107e+00
3.547370856686932888e-02,7.683385334418455503e-01,1.202511334718624925e+00,1.202825451234036835e+00,1.202740812628366074e+00,1.205109501494109780e+00,1.199876809105492770e+00,1.200385832832554955e+00
3.547370856686932888e-02,7.692033969406362193e-01,1.202991152166265509e+00,1.203107381237433104e+00,1.202505970299955651e+00,1.202557826347091963e+00,1.200502657950241359e+00,1.192383312271036111e+00
3.548145717161383522e-02,7.683522425117781385e-01,1.202969098445069607e+00,1.203021550538724727e+00,1.203008437515310947e+00,1.205005789399837157e+00,1.200422191670202254e+00,1.190518878760204124e+00
3.545999949693674075e-02,7.692266427548697383e-01,1.202977443096332921e+00,1.202868366583391024e+00,1.202873134955541490e+00,1.204826975444194703e+00,1.203063869841560107e+00,1.191331886211858482e+00
3.547490065990694524e-02,7.684058866984708747e-01,1.202893400537180968e+00,1.203048372632071095e+00,1.203069830306748189e+00,1.205030823353627101e+00,1.202860021932127710e+00,1.189053200370454810e+00
3.546417182256839801e-02,7.691122018232585678e-01,1.202945852630836088e+00,1.203251624494984684e+00,1.203045392399477054e+00,1.205256128937736593e+00,1.203026914957394000e+00,1.190750144809501698e+00
3.546655600864363073e-02,7.683874092563878211e-01,1.203407192636393619e+00,1.203097248446613365e+00,1.203135395423817089e+00,1.205272818240263222e+00,1.203010821701386179e+00,1.190551661318738574e+00
3.544629042700415261e-02,7.689780913565267273e-01,1.202902937281481899e+00,1.203014994027017837e+00,1.203141355889005171e+00,1.205068374284312016e+00,1.203273678216180587e+00,1.189572952934855543e+00
3.547251647383171252e-02,7.683707199538611921e-01,1.201815748431175779e+00,1.202016616108014135e+00,1.200666570742913608e+00,1.204798365211291911e+00,1.203045988445995862e+00,1.191986941336028671e+00
3.546297972953078165e-02,7.689512692631803592e-01,1.201435470752176160e+00,1.203043604259920629e+00,1.202735448209696800e+00,1.205007577539393582e+00,1.203053141004221560e+00,1.191599511098803355e+00
3.546178763649316529e-02,7.683385334418455503e-01,1.202942872398242047e+00,1.203111553563064762e+00,1.202687764488192146e+00,1.205004001260280733e+00,1.203128242865591391e+00,1.191367649002986973e+00
3.547013228775647981e-02,7.686848364692731028e-01,1.203085327516237202e+00,1.202730083791027527e+00,1.203138971702929938e+00,1.205265665682037524e+00,1.203099632632688598e+00,1.191254400164413418e+00
3.547013228775647981e-02,7.683564148374097957e-01,1.202725911465395869e+00,1.200916314234294235e+00,1.203023934724799959e+00,1.205275202426338454e+00,1.203043008213401821e+00,1.191986941336028671e+00
3.547072833427528799e-02,7.683361492557703176e-01,1.202945256584317280e+00,1.203037643794732547e+00,1.203092480074462900e+00,1.205234671263059498e+00,1.203048372632071095e+00,1.191393279003295724e+00
3.546894019471886345e-02,7.681424341371576592e-01,1.202803993559359741e+00,1.203122282400403309e+00,1.203082347283643161e+00,1.205243611960841621e+00,1.203261161239285615e+00,1.190963529463235027e+00
3.549457019502761518e-02,7.681770048352485336e-01,1.202932143560903500e+00,1.203121686353884501e+00,1.202664518673958627e+00,1.205188179634592460e+00,1.203153872865900142e+00,1.190540932481400027e+00
3.545701926434269985e-02,7.681412420441200428e-01,1.203012013794423796e+00,1.202851677280864395e+00,1.203005457282716906e+00,1.205229902890909033e+00,1.203100228679207406e+00,1.191398047375446190e+00
3.546238368301197347e-02,7.679260692508302899e-01,1.203098440539650982e+00,1.201347255867392549e+00,1.203093076120981708e+00,1.205143476145681847e+00,1.203223014262081891e+00,1.191797398543047670e+00
3.546536391560601437e-02,7.681942901842939708e-01,1.200899028885248798e+00,1.203078771004530312e+00,1.202836180071375383e+00,1.205052877074823003e+00,1.203137183563373513e+00,1.191834949473732586e+00
3.546655600864363073e-02,7.676638087825546908e-01,1.199742698638760929e+00,1.202910089839707597e+00,1.202397489833532562e+00,1.205272222193744414e+00,1.203088307748831243e+00,1.190206550384348638e+00
3.546953624123767163e-02,7.680488548337047749e-01,1.203085327516237202e+00,1.203154468912418951e+00,1.195536398355531604e+00,1.204998636841611459e+00,1.203292751704782448e+00,1.191037439231567241e+00
3.547311252035052070e-02,7.673437318019546982e-01,1.202710414255906857e+00,1.203070426353266997e+00,1.202835584024856574e+00,1.205103541028921699e+00,1.202887440071992886e+00,1.190088533173624619e+00
3.547192042731290434e-02,7.679224929717174408e-01,1.202951813096024170e+00,1.203026318910875192e+00,1.202820682861886370e+00,1.205115461959297862e+00,1.203145528214636828e+00,1.191279434118203362e+00
3.544688647352296079e-02,7.669199427270820824e-01,1.203285599146556750e+00,1.203143144028561595e+00,1.202992940305821934e+00,1.205579782197449434e+00,1.203064465888078916e+00,1.190318607129884576e+00
3.547132438079409616e-02,7.677037438993148388e-01,1.196803593254517795e+00,1.202885651932436462e+00,1.202729487744508718e+00,1.205080891261206988e+00,1.203047776585552286e+00,1.192044757848353065e+00
3.547192042731290434e-02,7.667476852831465184e-01,1.203146124261155636e+00,1.202933931700459924e+00,1.203060889608966066e+00,1.205222154286164526e+00,1.203126454726034966e+00,1.191043399696755323e+00
3.545105879915461805e-02,7.673836669187148463e-01,1.203013205887461412e+00,1.202029729131427915e+00,1.202660346348326970e+00,1.205131555215305683e+00,1.203017378213093069e+00,1.186164162893791563e+00
3.545821135738031621e-02,7.665492017923833945e-01,1.202823663094480411e+00,1.203190231703547441e+00,1.203020358445687110e+00,1.204961681957445352e+00,1.203149700540268485e+00,1.191677593192767226e+00
3.549099391591476610e-02,7.668460329587498681e-01,1.201844358664078571e+00,1.203073406585861038e+00,1.201817536570732203e+00,1.205051088935266579e+00,1.203077578911492695e+00,1.189004920602431348e+00
3.546536391560601437e-02,7.658905703891003558e-01,1.198014759780736016e+00,1.203139567749448746e+00,1.203082347283643161e+00,1.205282354984564153e+00,1.203032875422582082e+00,1.190801404810119202e+00
3.548086112509502704e-02,7.660789210890437406e-01,1.202893400537180968e+00,1.203005457282716906e+00,1.203128838912110199e+00,1.205011749865025239e+00,1.203057313329853217e+00,1.191163801093554575e+00
3.548264926465145158e-02,7.662601192307614273e-01,1.202829027513149684e+00,1.203097844493132174e+00,1.197530770007463774e+00,1.205090428005507919e+00,1.203061485655484875e+00,1.191069029697064074e+00
3.548324531117025976e-02,7.658005673647603206e-01,1.203107381237433104e+00,1.203038835887770164e+00,1.202978039142851729e+00,1.205145860331757079e+00,1.202477360067052858e+00,1.188662789900635453e+00
3.545284693871104259e-02,7.664484699307048121e-01,1.202803397512840933e+00,1.203031683329544466e+00,1.203138971702929938e+00,1.205167318006434174e+00,1.203042412166883013e+00,1.199963235850719956e+00
3.546774810168124709e-02,7.652420717766370561e-01,1.202892208444143352e+00,1.202767634721712442e+00,1.203110361470027145e+00,1.205158377308652051e+00,1.203102016818763831e+00,1.198894524442496889e+00
3.546595996212482255e-02,7.660753448099308915e-01,1.203095460307056941e+00,1.202458286578450997e+00,1.203094268214019325e+00,1.205057645446973469e+00,1.202762270303043168e+00,1.200189733527867064e+00
3.547132438079409616e-02,7.648695427023819438e-01,1.203282022867443901e+00,1.203128838912110199e+00,1.200544977253076739e+00,1.205443883591161169e+00,1.203068638213710573e+00,1.199548983520148271e+00
3.548920577635834156e-02,7.656467873629078102e-01,1.202348017972471483e+00,1.203038835887770164e+00,1.198645973044153878e+00,1.205001617074205500e+00,1.202551865881903881e+00,1.200443053298360541e+00
3.546774810168124709e-02,7.645274120005860485e-01,1.201763296337520659e+00,1.202927971235271842e+00,1.199851775151702826e+00,1.205164337773840133e+00,1.203035259608657315e+00,1.195393943237536449e+00
3.548264926465145158e-02,7.652283627067044680e-01,1.202922010770083761e+00,1.203039431934288972e+00,1.203051948911183944e+00,1.205252552658623744e+00,1.203004861236198098e+00,1.200672531208101690e+00
3.547370856686932888e-02,7.643766122313275790e-01,1.199401163983483842e+00,1.203017974259611877e+00,1.203022146585243535e+00,1.205096984517214809e+00,1.203069234260229381e+00,1.198927307001031339e+00
3.547370856686932888e-02,7.650251108437908787e-01,1.202909493793188789e+00,1.203138375656411130e+00,1.203028107050431617e+00,1.205242419867804005e+00,1.203129434958629007e+00,1.200178408644009709e+00
3.547847693901979432e-02,7.641483264146240462e-01,1.203096056353575749e+00,1.199991846083622749e+00,1.202926779142234226e+00,1.205091024052026727e+00,1.203124070539959733e+00,1.200273776087019018e+00
3.547013228775647981e-02,7.644630389765547651e-01,1.203023338678281151e+00,1.202504182160399226e+00,1.201843762617559763e+00,1.205058241493492277e+00,1.203062677748522491e+00,1.200405502367675625e+00
