ch1,ch2,ch3,ch4,ch5,ch6,ch7
1.308815039255027735e+00,1.205715680803737699e+00,1.205456400568056141e+00,1.206203246856122790e+00,1.205487991033552975e+00,1.205698991501211070e+00,1.203493023335101997e+00
1.282724891033755643e+00,1.195693754636496964e+00,1.204469347532909795e+00,1.205822969177123172e+00,1.205978537318532107e+00,1.205398584055731748e+00,1.203042412166883013e+00
1.306818283417020332e+00,1.205333614985181656e+00,1.205545807545877368e+00,1.204692268930944055e+00,1.205654884058819265e+00,1.205288315449752234e+00,1.202510142625587308e+00
1.283979568955846862e+00,1.196999096512686878e+00,1.206157351274174561e+00,1.205590511034787982e+00,1.204961681957445352e+00,1.205605412197758186e+00,1.203128838912110199e+00
1.304877555951780899e+00,1.203749323338189514e+00,1.205328250566512382e+00,1.206190133832709011e+00,1.205676937780015168e+00,1.205907011736275125e+00,1.203732634035662885e+00
1.285472069438942544e+00,1.204407954741472553e+00,1.204732800094223011e+00,1.205896878945455386e+00,1.206035161737818884e+00,1.205337191264294505e+00,1.203012609840942604e+00
1.302828944066636963e+00,1.205698991501211070e+00,1.198697233044771382e+00,1.204665446837597687e+00,1.205712700571143658e+00,1.205167914052952982e+00,1.202027940991871491e+00
1.287305508530796505e+00,1.199144863980396325e+00,1.205571437546186120e+00,1.205479050335770852e+00,1.204242849855762687e+00,1.205459976847168990e+00,1.203023934724799959e+00
1.300808942414396041e+00,1.202820086815367562e+00,1.205421233823446459e+00,1.206091786157105661e+00,1.205309177077910521e+00,1.205890322433748496e+00,1.203140759842486363e+00
1.288887415991713414e+00,1.202983999608039811e+00,1.205063009865642742e+00,1.205706740105955577e+00,1.206133509413422233e+00,1.205057049400454661e+00,1.202628755882830136e+00
1.298469459828073935e+00,1.201207780981991435e+00,1.198228740480988153e+00,1.204643393116401784e+00,1.201779985640047288e+00,1.205135727540937340e+00,1.202299142157929213e+00
1.290654693919979890e+00,1.202626967743273712e+00,1.205467725451913497e+00,1.205459380800650182e+00,1.204927707305873286e+00,1.205480838475327277e+00,1.203130031005147815e+00
1.295732414213706774e+00,1.201449179822108748e+00,1.197727465358670473e+00,1.206157947320693369e+00,1.205533886615501205e+00,1.206039930109969349e+00,1.204003239155201799e+00
1.293307696975195098e+00,1.200977110979212670e+00,1.205381894753205119e+00,1.205507660568673645e+00,1.205715084757218891e+00,1.205572033592704928e+00,1.205867672666033785e+00
1.293608700467193229e+00,1.195770048590904411e+00,1.205412293125664336e+00,1.204683924279680740e+00,1.205216193820976445e+00,1.205278182658932495e+00,1.204343581717441269e+00
1.294728075829514991e+00,1.202831411699224917e+00,1.204720879163846847e+00,1.205590511034787982e+00,1.205407524753513870e+00,1.205452228242424484e+00,1.205702567780323919e+00
1.290953313225902788e+00,1.202373647972780235e+00,1.205179238936810338e+00,1.206038141970412925e+00,1.204908633817271424e+00,1.205813432432822241e+00,1.206436897091495597e+00
1.296396410035659086e+00,1.202884459839398845e+00,1.205321098008286684e+00,1.205139899866568998e+00,1.205500508010447946e+00,1.205578590104411818e+00,1.205905819643237509e+00
1.327968398090410007e+00,1.203342819612362335e+00,1.205760980339167121e+00,1.204702401721763794e+00,1.205114865912779054e+00,1.205074334749500098e+00,1.204555178231618173e+00
1.298463499362885853e+00,1.202829027513149684e+00,1.205424810102559308e+00,1.205356264752896367e+00,1.205523753824681465e+00,1.205420041730408842e+00,1.205522561731643849e+00
1.286688600383830039e+00,1.201241755633563502e+00,1.204855585677097496e+00,1.205685878477797290e+00,1.205563688941441614e+00,1.206013108016622981e+00,1.206336761276335823e+00
1.301095044743423967e+00,1.202985787747596236e+00,1.205536866848095245e+00,1.205526734057275506e+00,1.205455804521537333e+00,1.205482626614883701e+00,1.206113839878301564e+00
1.285078082690010337e+00,1.203739786593888583e+00,1.201977277037772796e+00,1.204910421956827848e+00,1.205278182658932495e+00,1.205017710330213321e+00,1.204661870558484837e+00
1.302966630812481652e+00,1.202888632165030502e+00,1.196829223254826546e+00,1.205574417778780161e+00,1.205663228710082580e+00,1.205502296150004371e+00,1.205485606847477742e+00
1.283276830110172018e+00,1.202383780763599974e+00,1.204989100097310528e+00,1.206129337087790576e+00,1.205764556618279970e+00,1.206104899180519441e+00,1.206427956393713474e+00
1.305009282232437506e+00,1.202724123325839445e+00,1.205542827313283327e+00,1.205538654987651670e+00,1.204829359630269936e+00,1.205792570804663955e+00,1.205783034060363024e+00
1.281712804044819354e+00,1.203694487058459162e+00,1.205076122889056522e+00,1.204711342419545916e+00,1.204795384978697870e+00,1.205120826377967136e+00,1.203923964968200311e+00
1.306726492253123872e+00,1.205794954990739187e+00,1.205731178013226712e+00,1.205244804053879237e+00,1.205474281963620387e+00,1.205497527777853906e+00,1.205498123824372714e+00
1.280098710071886803e+00,1.202696109139455460e+00,1.204806113816036417e+00,1.206306362903876606e+00,1.205685282431278482e+00,1.205918932666651289e+00,1.206399942207329490e+00
1.308218396689700747e+00,1.205311561263985753e+00,1.196676635346011652e+00,1.205434346846860239e+00,1.205485010800958934e+00,1.205768728943911627e+00,1.204369211717750021e+00
1.278468522842946431e+00,1.206234241275100816e+00,1.206122780576083686e+00,1.203796411013175360e+00,1.205215001727938828e+00,1.204934859864098984e+00,1.204617167069574224e+00
1.309388436006121204e+00,1.206029201272630802e+00,1.204432392648743688e+00,1.205526734057275506e+00,1.205301428473166014e+00,1.205361033125046832e+00,1.205251956612104935e+00
1.278450045400863377e+00,1.204525971952196572e+00,1.204687500558793589e+00,1.205786014292957065e+00,1.204753065675862489e+00,1.206162119646325026e+00,1.206283117089643087e+00
1.311477579054543874e+00,1.205368781729791339e+00,1.196350001853704770e+00,1.205167318006434174e+00,1.205351496380745902e+00,1.205554152197140683e+00,1.205081487307725796e+00
1.277610215855862652e+00,1.206461334998766732e+00,1.206510806859827811e+00,1.204011583806465113e+00,1.205009365678950006e+00,1.204742932885042750e+00,1.204733396140741819e+00
1.312168396969842554e+00,1.204947972887512764e+00,1.205558920569291148e+00,1.205448055916792827e+00,1.205499315917410330e+00,1.205665016849639004e+00,1.205333018938662848e+00
1.276590380262181856e+00,1.204232121018424140e+00,1.199778461429889420e+00,1.205594683360419639e+00,1.205929661503989836e+00,1.206120992436527262e+00,1.206145430343798397e+00
1.312676824650385932e+00,1.205112481726703821e+00,1.197271489771782216e+00,1.205310965217466945e+00,1.205564284987960422e+00,1.205611968709465076e+00,1.205592895220863214e+00
1.276022943976276469e+00,1.206386233137396902e+00,1.205983305690682572e+00,1.205235267309578306e+00,1.205163145680802517e+00,1.204952741259663229e+00,1.204838300328052059e+00
1.313473142799513660e+00,1.205622697546803623e+00,1.207594419431021082e+00,1.205296064054496741e+00,1.201916480292854361e+00,1.205571437546186120e+00,1.205470705684507537e+00
1.275889429556063437e+00,1.204373980089900487e+00,1.203169370075389155e+00,1.205378914520611078e+00,1.205936218015696726e+00,1.205930257550508644e+00,1.205530906382907164e+00
1.313926138153807877e+00,1.205336595217775697e+00,1.201921844711523635e+00,1.204735184280298244e+00,1.205613160802502692e+00,1.205626273825916472e+00,1.205189967774148885e+00
1.276037845139246674e+00,1.206338549415892247e+00,1.207515741290538402e+00,1.205494547545259865e+00,1.204998040795092651e+00,1.204106355202955614e+00,1.205487394987034167e+00
1.314357079786906191e+00,1.204735780326817052e+00,1.206432724765863940e+00,1.205602431965164145e+00,1.203138971702929938e+00,1.205337787310813313e+00,1.205892706619823729e+00
1.276237520723047414e+00,1.198917174210211600e+00,1.206134105459941042e+00,1.205298448240571973e+00,1.206120992436527262e+00,1.205943966620441232e+00,1.205421829869965267e+00
1.314054884201870443e+00,1.205360437078528024e+00,1.202199006342769438e+00,1.205212021495344787e+00,1.205418849637371226e+00,1.205405140567438638e+00,1.204567695208513145e+00
1.276986155150670488e+00,1.206336761276335823e+00,1.207282687101684404e+00,1.205581570337005859e+00,1.204946184747956339e+00,1.205120230331448328e+00,1.205482626614883701e+00
1.314042963271494280e+00,1.205292487775383892e+00,1.206621671512326133e+00,1.205666208942676620e+00,1.198218607690168414e+00,1.205631042198066938e+00,1.200719022836568728e+00
1.277786645625429873e+00,1.204903865445120958e+00,1.208406234789637823e+00,1.205187583588073652e+00,1.206032181505224843e+00,1.205043340330522073e+00,1.205299640333609590e+00
1.313728250709563561e+00,1.205431366614266198e+00,1.207097316634335060e+00,1.205438519172491896e+00,1.205377722427573461e+00,1.205341363589926162e+00,1.205177450797253913e+00
1.278752837032417933e+00,1.204911018003346657e+00,1.207600975942727972e+00,1.205507660568673645e+00,1.204960489864407736e+00,1.205499911963929138e+00,1.205508852661711261e+00
1.312808550931042539e+00,1.205104733121959315e+00,1.207823897340762231e+00,1.205700183594248687e+00,1.205580378243968243e+00,1.205652499872744032e+00,1.205800319409408461e+00
1.279172453781658891e+00,1.205392027544024858e+00,1.207047248726755173e+00,1.205337191264294505e+00,1.206084037552361155e+00,1.205454016381980908e+00,1.205342555682963779e+00
1.311513937892191173e+00,1.205745483129678108e+00,1.208257223159935778e+00,1.205172682425103448e+00,1.204905057538158575e+00,1.205412889172183144e+00,1.204924727073279245e+00
1.280509386123345639e+00,1.205165529866877749e+00,1.205960059876449053e+00,1.205363417311122065e+00,1.205120230331448328e+00,1.205581570337005859e+00,1.205540443127208095e+00
1.309989250897079849e+00,1.205101752889365274e+00,1.208394909905780468e+00,1.205726409641076247e+00,1.205482626614883701e+00,1.205610776616427460e+00,1.205933237783102685e+00
1.281041059618122535e+00,1.205353880566821134e+00,1.207512761057944362e+00,1.205422425916484075e+00,1.206150794762467671e+00,1.205473685917101578e+00,1.205404544520919830e+00
1.308413899947869830e+00,1.205673361500902319e+00,1.208248878508672464e+00,1.205144072192200655e+00,1.205454612428499717e+00,1.204862142188804386e+00,1.205095196377658384e+00
1.282415542890494198e+00,1.204640412883807743e+00,1.207596207570577507e+00,1.205495739638297481e+00,1.205052877074823003e+00,1.205317521729173835e+00,1.205492163359184632e+00
1.306725896206605064e+00,1.205040360097928032e+00,1.208506966651316406e+00,1.205679918012609209e+00,1.197486662565071969e+00,1.197484278378996736e+00,1.205988074062833038e+00
1.283885989652393977e+00,1.205456400568056141e+00,1.207263017566563734e+00,1.205443883591161169e+00,1.205572033592704928e+00,1.205524349871200274e+00,1.205316329636136219e+00
1.305160678048214784e+00,1.205763364525242354e+00,1.208446169906397971e+00,1.205145860331757079e+00,1.205399776148769364e+00,1.205057049400454661e+00,1.204870486840067700e+00
1.285782609675241606e+00,1.205188775681111268e+00,1.207695151292699665e+00,1.205356264752896367e+00,1.205386663125355584e+00,1.205390835450987241e+00,1.205518985452531000e+00
1.302621519878091716e+00,1.204863334281842002e+00,1.208263183625123860e+00,1.205856943828695238e+00,1.205720449175888165e+00,1.203977013108374239e+00,1.206050062900789088e+00
1.287136231319454982e+00,1.205572033592704928e+00,1.207214737798540272e+00,1.205360437078528024e+00,1.203938866131170515e+00,1.205451036149386868e+00,1.205328846613031191e+00
1.300096666824420266e+00,1.205288911496271043e+00,1.208512331069985679e+00,1.196953200930738648e+00,1.205434942893379047e+00,1.205114269866260246e+00,1.204945588701437531e+00
1.250220686223588729e+00,1.205241227774766388e+00,1.202388549135750440e+00,1.205545211499358560e+00,1.205461764986725415e+00,1.205455804521537333e+00,1.204743528931561558e+00
1.297924673309883259e+00,1.204766178699276269e+00,1.203076982864973887e+00,1.205833698014461719e+00,1.205664420803120196e+00,1.205928469410952220e+00,1.206112051738745139e+00
1.291045104389799247e+00,1.205574417778780161e+00,1.203095460307056941e+00,1.205429578474709773e+00,1.205219770100089294e+00,1.205306196845316480e+00,1.205349112194670669e+00
1.295519029559973445e+00,1.206107879413113482e+00,1.200750613302065561e+00,1.204860950095766770e+00,1.205229902890909033e+00,1.203925753107756735e+00,1.204950953120106805e+00
1.293022190692685980e+00,1.205042744284003264e+00,1.205064798005199167e+00,1.205291891728865084e+00,1.205537462894614054e+00,1.205558920569291148e+00,1.205481434521846085e+00
1.293117558135695289e+00,1.204690480791387630e+00,1.203979993340968280e+00,1.205966020341637135e+00,1.205771709176505668e+00,1.205996418714096352e+00,1.206188941739671394e+00
1.294747745364635660e+00,1.205268049868112756e+00,1.204483652649361192e+00,1.205329442659549999e+00,1.205417061497814801e+00,1.203890586363147053e+00,1.205895686852417770e+00
1.291169678112230157e+00,1.205539847080689286e+00,1.204494381486699739e+00,1.205077911028612947e+00,1.205058241493492277e+00,1.204633260325582045e+00,1.204795384978697870e+00
1.297074114927543986e+00,1.205556536383215915e+00,1.205323482194361917e+00,1.205514217080380535e+00,1.205600643825607721e+00,1.199352288168941572e+00,1.205499315917410330e+00
1.328024426463177976e+00,1.204596901487934746e+00,1.204853201491022263e+00,1.205986285923276613e+00,1.205973172899862833e+00,1.206200862670047558e+00,1.206252718717183869e+00
1.298911726345029605e+00,1.205312157310504562e+00,1.203622961476202180e+00,1.205370569869347763e+00,1.205165529866877749e+00,1.205775881502137326e+00,1.205968404527712368e+00
1.287159477133688501e+00,1.203477526125612984e+00,1.201413417030980257e+00,1.204947376840993956e+00,1.205012345911544047e+00,1.204972410794783899e+00,1.204704785907839026e+00
1.300622975900527889e+00,1.204913402189421889e+00,1.201939726107087880e+00,1.205551768011065450e+00,1.205534482662020013e+00,1.198544645135956488e+00,1.205461764986725415e+00
1.285132322923221881e+00,1.204719091024290423e+00,1.201112413538982127e+00,1.206048870807751472e+00,1.205887342201154455e+00,1.206196094297897092e+00,1.206252718717183869e+00
1.302863514764727837e+00,1.204591537069265472e+00,1.201916480292854361e+00,1.205555344290178299e+00,1.205522561731643849e+00,1.202979827282408154e+00,1.205657268244894498e+00
1.283254776388976115e+00,1.206155563134618136e+00,1.200844192605518446e+00,1.204889560328669562e+00,1.205126190796636410e+00,1.204865122421398427e+00,1.204660082418928413e+00
1.304569995948075656e+00,1.205648923593631183e+00,1.201925420990636484e+00,1.205490375219628207e+00,1.197984957454795607e+00,1.205572629639223736e+00,1.205430770567747389e+00
1.281170997759222718e+00,1.204483652649361192e+00,1.202773595186900524e+00,1.206025624993517953e+00,1.206029201272630802e+00,1.206160331506768602e+00,1.206334973136779398e+00
1.305779970381256483e+00,1.204523587766121340e+00,1.201559448428088261e+00,1.205507064522154836e+00,1.205446863823755210e+00,1.204424047997480374e+00,1.205685282431278482e+00
1.280055794722532614e+00,1.206249738484589829e+00,1.200519347252767988e+00,1.204887772189113138e+00,1.205131555215305683e+00,1.204857969863172729e+00,1.204379940555088568e+00
1.307591951798433350e+00,1.206013108016622981e+00,1.202187085412393275e+00,1.205292487775383892e+00,1.205704951966399152e+00,1.205476070103176811e+00,1.205592895220863214e+00
1.278775486800132644e+00,1.204444909625638660e+00,1.200888300047910251e+00,1.206089998017549236e+00,1.205828333595792445e+00,1.205903435457162276e+00,1.206233049182063199e+00
1.309027231815723447e+00,1.204803729629961184e+00,1.202230596808266272e+00,1.205898071038493002e+00,1.205662632663563771e+00,1.205298448240571973e+00,1.205629850105029321e+00
1.277268085154066757e+00,1.206380868718727628e+00,1.201356792611693480e+00,1.203498983800290079e+00,1.205074334749500098e+00,1.205508852661711261e+00,1.204816246606856156e+00
