ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
9.081404695678317651e+00,1.986080901155578999e+02,3.076782676790079449e+02,3.079632303670919100e+02,3.078380194709324087e+02,3.079110321892538309e+02,3.077634749130576779e+02,3.071027096632373059e+02
9.081043491487919894e+00,1.986459557588047460e+02,3.077316966929074056e+02,3.079182002446889896e+02,3.078357103867185174e+02,3.079227212575341355e+02,3.077722505059541049e+02,3.070961132164136416e+02
9.081978688475929928e+00,1.985838030080560372e+02,3.076943770282717878e+02,3.079159781832669296e+02,3.078460404689360530e+02,3.079524902048694912e+02,3.077700808966256432e+02,3.070978280422482385e+02
9.081502447307402193e+00,1.986482171592971326e+02,3.077085158477444224e+02,3.079284224424865215e+02,3.078132012859822453e+02,3.079383978770252952e+02,3.077623227551367791e+02,3.071089884172664597e+02
9.081492314516582454e+00,1.986311142004864223e+02,3.077085820089080244e+02,3.079262111099018284e+02,3.078325149813312578e+02,3.079498145520466323e+02,3.077592572878905912e+02,3.071447738581626368e+02
9.081575761029215599e+00,1.986500410616446857e+02,3.076671496232926302e+02,3.079326490083514614e+02,3.078360847039323289e+02,3.079442701273286502e+02,3.077801874613985547e+02,3.070826169350883106e+02
9.081103096139800712e+00,1.986253474504169674e+02,3.076979270813378093e+02,3.079433933428994692e+02,3.078172973176594951e+02,3.079276654634077204e+02,3.077625832274655409e+02,3.070936175696393775e+02
9.080966005440474831e+00,1.986497901260602532e+02,3.077169874569162857e+02,3.079186049602752746e+02,3.078179052851087363e+02,3.079272470387514886e+02,3.077696189605735526e+02,3.071407261062533962e+02
9.081412444283062158e+00,1.986665783723090044e+02,3.076858487946806235e+02,3.079214153196114694e+02,3.077902016389609798e+02,3.079446998768686967e+02,3.077791866992934615e+02,3.071210470343884253e+02
9.081374893352377242e+00,1.986121176018855010e+02,3.076775959345812907e+02,3.079410347868245026e+02,3.078044441705279723e+02,3.079326662937004926e+02,3.077810880876884312e+02,3.071302863514764567e+02
9.081479797539687482e+00,1.986474178609153967e+02,3.077065214760925187e+02,3.079276243361978800e+02,3.078139302508748187e+02,3.079142144816177051e+02,3.077957687134467051e+02,3.070856406790782103e+02
9.082080612430644351e+00,1.986258576662370672e+02,3.076895210372830434e+02,3.079328373590514047e+02,3.078247800856566414e+02,3.079450920754781009e+02,3.077720669236263120e+02,3.070634075478801037e+02
9.083386550353354849e+00,1.986243633776144293e+02,3.077265849979620498e+02,3.079234818128921347e+02,3.077927205315494916e+02,3.079192349814456406e+02,3.077697947942966152e+02,3.070494391977118767e+02
9.082380423829604865e+00,1.985997335433642093e+02,3.077319416680266499e+02,3.079027733686892248e+02,3.078269216807987050e+02,3.079084697852694603e+02,3.077648446279578707e+02,3.070658519346537787e+02
9.082465658481796211e+00,1.985633568243213745e+02,3.077094707142675816e+02,3.079038623456790447e+02,3.078131041303997222e+02,3.079395708965743097e+02,3.077581933448544760e+02,3.070670207818771473e+02
9.082205186153077037e+00,1.985377214595939392e+02,3.077456525260987519e+02,3.079091820608594503e+02,3.078102293980394961e+02,3.079276827487567516e+02,3.077563378520414972e+02,3.070600297522580604e+02
9.082493672668180196e+00,1.986045132403985463e+02,3.077197209262515116e+02,3.078998730063286757e+02,3.077916631450251543e+02,3.078955796832537430e+02,3.077612057639605609e+02,3.070732774821850626e+02
9.083279261979969377e+00,1.985817937352411491e+02,3.077179464957649770e+02,3.078934851757866227e+02,3.078176221630122882e+02,3.079068091996680323e+02,3.077446404391098440e+02,3.070457431132487045e+02
9.083587418030193206e+00,1.985685758076400589e+02,3.077020779492947895e+02,3.078876159057159612e+02,3.077896479117450781e+02,3.078911713232006377e+02,3.077559933371535408e+02,3.071158685822330199e+02
9.082656989414333637e+00,1.985733453718835335e+02,3.077160808701611359e+02,3.078777584883878831e+02,3.078131732717959039e+02,3.079071155675787850e+02,3.077598348569673021e+02,3.070853819948890191e+02
9.082750568717786521e+00,1.985978410956670075e+02,3.077170172592421977e+02,3.078893676864347526e+02,3.078263387473033390e+02,3.078966746207087795e+02,3.077662960012311828e+02,3.070776763054938101e+02
9.082798848485809984e+00,1.986151711482013411e+02,3.077032003048897195e+02,3.078573707172120635e+02,3.078141162173886869e+02,3.079141679899892665e+02,3.077556142515676356e+02,3.071015259148509244e+02
9.083684573612758939e+00,1.986388490961610103e+02,3.076942107312930261e+02,3.079003158688921644e+02,3.078120968117829079e+02,3.079159448046618195e+02,3.077452245646982760e+02,3.071056964523430679e+02
9.084050546175307161e+00,1.986226366308494278e+02,3.077430799893236326e+02,3.079024723651972408e+02,3.078387359188479877e+02,3.079259542138521510e+02,3.077369085236678643e+02,3.071250167042036878e+02
9.083137402908493030e+00,1.986136381165549665e+02,3.077300563728876455e+02,3.079005381942437225e+02,3.078284708057011585e+02,3.079267034443263356e+02,3.077533665601451958e+02,3.071442302637374269e+02
9.084089289199029693e+00,1.985866342290203761e+02,3.077186605594945377e+02,3.079415312935747124e+02,3.078150460499580277e+02,3.079443350963991861e+02,3.077883503184735901e+02,3.070917221417096243e+02
9.084067235477833790e+00,1.986417446901493804e+02,3.077281126651898262e+02,3.079267773540946109e+02,3.078223249700456563e+02,3.079142269985946427e+02,3.077920809736348247e+02,3.071155401606011424e+02
9.083421717097964532e+00,1.986180381319568369e+02,3.077201345825355929e+02,3.079037026052120609e+02,3.078228608158660791e+02,3.079227856305582236e+02,3.077939597122621080e+02,3.071184047601705061e+02
9.082538972203607841e+00,1.986096696388327700e+02,3.077330354133886772e+02,3.079139653341728717e+02,3.078339770834418800e+02,3.079412386347339634e+02,3.077941891901718350e+02,3.071256348044436777e+02
9.083773384544061358e+00,1.985917500962913209e+02,3.077461609537792810e+02,3.078877011403681081e+02,3.078136459366853046e+02,3.079205629730895453e+02,3.077966782804344348e+02,3.070973088857303992e+02
9.083772192451023741e+00,1.985871736511198833e+02,3.077460214788939084e+02,3.078693518482865557e+02,3.077883157477755276e+02,3.079424748352139432e+02,3.077914247264176311e+02,3.071226736453382955e+02
9.083032498721182790e+00,1.986371014877678647e+02,3.077215728427854060e+02,3.079040757303328064e+02,3.077927634468989027e+02,3.079360983295557617e+02,3.077958867306574575e+02,3.071091320644774783e+02
9.083102236163883347e+00,1.985847262841136853e+02,3.077061912663210705e+02,3.079096124064460014e+02,3.078485307512916052e+02,3.079264781387422545e+02,3.078114053978210904e+02,3.071455373937532158e+02
9.084018359663291520e+00,1.985988281487021538e+02,3.077338478247937701e+02,3.078951278799925149e+02,3.078001782655928196e+02,3.079123494520604254e+02,3.078155294436847385e+02,3.071348687571130540e+02
9.083453307563461365e+00,1.986266605408978876e+02,3.076945314043201734e+02,3.079059979803560054e+02,3.078273991140603130e+02,3.079383329079547593e+02,3.078115532173577549e+02,3.071357610387517525e+02
9.084661493857085546e+00,1.985803918338289122e+02,3.077178439757637989e+02,3.079172310730494360e+02,3.077959141487972943e+02,3.079073343166511449e+02,3.078123906627167230e+02,3.071074625381783108e+02
9.084129820362306873e+00,1.985860602362227496e+02,3.077463415558745510e+02,3.079213652517038895e+02,3.077679232082275576e+02,3.079276827487567516e+02,3.078128508106292429e+02,3.071213593627642808e+02
9.082580099413407382e+00,1.986454413706590287e+02,3.077226284411702864e+02,3.079388109372628719e+02,3.078330269852908714e+02,3.079305050290232657e+02,3.078324541845862541e+02,3.071035661820848190e+02
9.082423935225479639e+00,1.986249391585515696e+02,3.076916048159127968e+02,3.079163179297826218e+02,3.078260317833461386e+02,3.079342040937190177e+02,3.078023103239905822e+02,3.070838728051033968e+02
9.083489666401108664e+00,1.986080585250924173e+02,3.077302107489360310e+02,3.079341468732532121e+02,3.078104618561818597e+02,3.079327431837014046e+02,3.078232679156384393e+02,3.071157338757197408e+02
9.083714971985218156e+00,1.985900072562703258e+02,3.077385816262461731e+02,3.079118648662406486e+02,3.078466687019668484e+02,3.079276785764311057e+02,3.078076127538219566e+02,3.070803620911075882e+02
9.082578311273850957e+00,1.986190400861549392e+02,3.076863745077102976e+02,3.078981337425868219e+02,3.078006115914120073e+02,3.079245129733697013e+02,3.078169218083526744e+02,3.070953484887300533e+02
9.081672916611781332e+00,1.985872696146094256e+02,3.077178576848336888e+02,3.078732964841481134e+02,3.078075901040542135e+02,3.079419515063704580e+02,3.078127649799304777e+02,3.070560064382560768e+02
9.081433305911218667e+00,1.986480043706899039e+02,3.077390608476472948e+02,3.078868005140782316e+02,3.078238806514597741e+02,3.079376331493417069e+02,3.078296593224596336e+02,3.070627638176397909e+02
9.082381615922642482e+00,1.986313240088610428e+02,3.076867398842263128e+02,3.079146251576692066e+02,3.078398111867679745e+02,3.079430154494065164e+02,3.078180471441801842e+02,3.070543565814920157e+02
9.082494864761216036e+00,1.986211703564131597e+02,3.077289775286885742e+02,3.079057899601208987e+02,3.078221646335321111e+02,3.079701820576407840e+02,3.078268763812633324e+02,3.070389922903767115e+02
9.082503805458998158e+00,1.986023329022327459e+02,3.076811108209026315e+02,3.078958729381409967e+02,3.078176126262679873e+02,3.079873613104058450e+02,3.078242043047195011e+02,3.070217909838904120e+02
9.082192073129661480e+00,1.985567311712183027e+02,3.077123776331397949e+02,3.078853247028976625e+02,3.078136226908710569e+02,3.079835257510573570e+02,3.077994022130253597e+02,3.069999536275807941e+02
9.081874976381655529e+00,1.985626159384984817e+02,3.076738581268617736e+02,3.079174909493316363e+02,3.078513673366745707e+02,3.079830799082612884e+02,3.077991810797668677e+02,3.070228829411128686e+02
9.082289228712227214e+00,1.985823057392007911e+02,3.077209601069640712e+02,3.079417196442746558e+02,3.078441253714710797e+02,3.080038157706040920e+02,3.078021416428258021e+02,3.070076414355804673e+02
9.081394562887496136e+00,1.986263595374059037e+02,3.077126094952355970e+02,3.079214075710067391e+02,3.078339991371630617e+02,3.079871413692404190e+02,3.078197601818752673e+02,3.070718821372845468e+02
9.080275187525174374e+00,1.985840140085236953e+02,3.077049282437477586e+02,3.079345945041887944e+02,3.078448918872942386e+02,3.079936472169932244e+02,3.078097293150102018e+02,3.070988007901669334e+02
9.081358204049848837e+00,1.985643414931704456e+02,3.077454904014456361e+02,3.079479894576060133e+02,3.078217646863180335e+02,3.079914203871989571e+02,3.077848330479661172e+02,3.070790013169051917e+02
9.081606755448191848e+00,1.985559527344647108e+02,3.077360603494715861e+02,3.079520175399801474e+02,3.078170726081219186e+02,3.079877642378526161e+02,3.077994403600025635e+02,3.070693668209751195e+02
9.081430921725143435e+00,1.985373650237756920e+02,3.077050104981673257e+02,3.079488680301747081e+02,3.078126570955105876e+02,3.079756209821248945e+02,3.077773854467135948e+02,3.070859297616398180e+02
9.082451353365343039e+00,1.985688577376434409e+02,3.077205917502154762e+02,3.079556689209543379e+02,3.078131744638889131e+02,3.079780844423871713e+02,3.078072569140501855e+02,3.070518078865775919e+02
9.082454333597937080e+00,1.985748545616691558e+02,3.076909050572997444e+02,3.079292277013335024e+02,3.077984992025493511e+02,3.079545251076847308e+02,3.077736756531805895e+02,3.070460828597644536e+02
9.082404861736876001e+00,1.985681096992623225e+02,3.076847747188537596e+02,3.079396495747148492e+02,3.078333965341325325e+02,3.079605177593848566e+02,3.077957663292605730e+02,3.070660641272144744e+02
9.082727918950070034e+00,1.985484556613511700e+02,3.076787910078514869e+02,3.079798010563613389e+02,3.078125933185331178e+02,3.079777834388951874e+02,3.077893159138340593e+02,3.070870932444445316e+02
9.082862625463320683e+00,1.985013960005516651e+02,3.076853385788605806e+02,3.079711834157923818e+02,3.078178057453400811e+02,3.079466245110779710e+02,3.077809015251280584e+02,3.070539578263709473e+02
9.083064089186677847e+00,1.985104010713578191e+02,3.077394643711405138e+02,3.079723194804572586e+02,3.078107467664178216e+02,3.079720613923145720e+02,3.078026673558554194e+02,3.070662036020998471e+02
9.083016405465173193e+00,1.985007916093816220e+02,3.077232590583871570e+02,3.079547301476872008e+02,3.078177276632461030e+02,3.079305086053024070e+02,3.077905324447789326e+02,3.070825990536926611e+02
9.081801662659842123e+00,1.985099421155383652e+02,3.077101043117170889e+02,3.079778311226166352e+02,3.078113857282859840e+02,3.079510185660145680e+02,3.077956006283284296e+02,3.071283354912204686e+02
9.081627021029831326e+00,1.985220782187078044e+02,3.077014735581246896e+02,3.079700449669414297e+02,3.078096142780320861e+02,3.079559478707251401e+02,3.078004119158281924e+02,3.070850201946520883e+02
9.081312308467900607e+00,1.985359249753862514e+02,3.077182093522798141e+02,3.079651180464169897e+02,3.078337404529738706e+02,3.079515818299748844e+02,3.077839485149322059e+02,3.071135749952286460e+02
9.081246147304312899e+00,1.985456160957355394e+02,3.076907745231121112e+02,3.079645237880377522e+02,3.078457257563740654e+02,3.079378322288789604e+02,3.077664754112333299e+02,3.071280255470306315e+02
9.081151375907822398e+00,1.985631362871093870e+02,3.076570174285194526e+02,3.079649416166474793e+02,3.078142676132044357e+02,3.079603210640336215e+02,3.077633598760795053e+02,3.070948794001196802e+02
9.081104884279355360e+00,1.985431639603571625e+02,3.076858797890996584e+02,3.079518989267228903e+02,3.078265771659108623e+02,3.079290208731914618e+02,3.077599808883644528e+02,3.070663049300080729e+02
9.081125745907513647e+00,1.985724298444306442e+02,3.076578089782964298e+02,3.079355142039673865e+02,3.078186062358148547e+02,3.079624865010364374e+02,3.077754989594816379e+02,3.070717593517016439e+02
9.080912361253780318e+00,1.985752616614415160e+02,3.076776442143493000e+02,3.079157111544265035e+02,3.078183940432541021e+02,3.079589227389004691e+02,3.077805427051237075e+02,3.070945712440694706e+02
9.080726990786430974e+00,1.985752086133013279e+02,3.077110550059145453e+02,3.079323009171844774e+02,3.078151086348424883e+02,3.079907063234694533e+02,3.077740207641149937e+02,3.070793607329560473e+02
9.080701360786122223e+00,1.985740332095662666e+02,3.076857045514231004e+02,3.079197088384281074e+02,3.078180614492966356e+02,3.079740051000124481e+02,3.077661851365787129e+02,3.070846577983686529e+02
9.079915175427814233e+00,1.985746167391081656e+02,3.077120396747636732e+02,3.079248282819781934e+02,3.078179470083650244e+02,3.079893825041511946e+02,3.077705845559340219e+02,3.070753243059306783e+02
9.080945739858833576e+00,1.985033563975520394e+02,3.077068344005148788e+02,3.079415324856677216e+02,3.078014639379338746e+02,3.079950014346839566e+02,3.077958426232150373e+02,3.070592012475968886e+02
9.080319294967566179e+00,1.985342399518775665e+02,3.077219346430223936e+02,3.079232761768432169e+02,3.078127542510932244e+02,3.080005583763788195e+02,3.077810266948970366e+02,3.071031906727779415e+02
9.080418238689690114e+00,1.985046241884975302e+02,3.077143022673490123e+02,3.079238376526639058e+02,3.078344145815866568e+02,3.079837260226876197e+02,3.077633735851494521e+02,3.071194311522759222e+02
9.080222139385000446e+00,1.985051952010625769e+02,3.077271446856432817e+02,3.079206309223927178e+02,3.078183785460446416e+02,3.079837361554784820e+02,3.077544704382980285e+02,3.070906593907665183e+02
9.080712089623462546e+00,1.985408274580034629e+02,3.077142378943249810e+02,3.079365012570025328e+02,3.078234371928497808e+02,3.079901454436952122e+02,3.077367082520375448e+02,3.070856680972180470e+02
9.080603013110518873e+00,1.984976617691113745e+02,3.076736358015103292e+02,3.079000619530751806e+02,3.078477487382589288e+02,3.079857621175958684e+02,3.077526977959510646e+02,3.071140923636069715e+02
9.081251511722983949e+00,1.984702299201762514e+02,3.076626029804471614e+02,3.079424420526554513e+02,3.078214154030579834e+02,3.080030528310600175e+02,3.077351710480655242e+02,3.070865186556004005e+02
9.082406053829915393e+00,1.984698883855209601e+02,3.077054587251494695e+02,3.079310432590297637e+02,3.078431103042495351e+02,3.079868713601674131e+02,3.077409282613907067e+02,3.070628317669429634e+02
9.082003126383199287e+00,1.984676812252618276e+02,3.076879045591240356e+02,3.079436299733674218e+02,3.078386506841958408e+02,3.080050686603866552e+02,3.077530983392117037e+02,3.071094890963422017e+02
9.080878386602210028e+00,1.984695706927264496e+02,3.076613262488039027e+02,3.079095617424919169e+02,3.078207543874686394e+02,3.080094352971834155e+02,3.077525559368796166e+02,3.070880791053866119e+02
9.082749972671267713e+00,1.984814963914747636e+02,3.076796040153031413e+02,3.079049447661572572e+02,3.078179780027840025e+02,3.079982075689085832e+02,3.077455660993535957e+02,3.070651456195289484e+02
9.082040677313885979e+00,1.985062955029363252e+02,3.076484647570210313e+02,3.079076448568874298e+02,3.078122225775983907e+02,3.080081204185629531e+02,3.077537116710795999e+02,3.070763429494313073e+02
9.082215914990415584e+00,1.985103468311246502e+02,3.077026966455813408e+02,3.079029945019476600e+02,3.078350595039199789e+02,3.079881379590198662e+02,3.077520510854781719e+02,3.070883824930647279e+02
9.081288466607150056e+00,1.984893540727322261e+02,3.077036461476857880e+02,3.078880188331626186e+02,3.078045937782041506e+02,3.079817846991758756e+02,3.077594229888227915e+02,3.071244015841962209e+02
9.081524501028598095e+00,1.985395614551975143e+02,3.076968202229523968e+02,3.079335007588268240e+02,3.077912572373458033e+02,3.080126396432685283e+02,3.077608964158172853e+02,3.071347847145539163e+02
9.080378899619446997e+00,1.985116909160245484e+02,3.076790490959941167e+02,3.079047891980158056e+02,3.078074935445181382e+02,3.080133358256024962e+02,3.077452227765587622e+02,3.071657713849272113e+02
9.081821928241483377e+00,1.985042123203530480e+02,3.076688608728480858e+02,3.079040667896350669e+02,3.078308478392181087e+02,3.080147573965498395e+02,3.077632609323574115e+02,3.071638950304860032e+02
9.081109056604987018e+00,1.985081045041208654e+02,3.076496902286637578e+02,3.079084733615486016e+02,3.078084984789488772e+02,3.080289379392788192e+02,3.077672985514757897e+02,3.071086897979604942e+02
9.082742820113042015e+00,1.985483328757682671e+02,3.076661101181638287e+02,3.079346028488400862e+02,3.078185931227914125e+02,3.080002233982352209e+02,3.077472284730945375e+02,3.071298101103079716e+02
9.081951270336064752e+00,1.985166398902701985e+02,3.076653859216435194e+02,3.079329696813785517e+02,3.078199038290862859e+02,3.080169383307621729e+02,3.077671978196141254e+02,3.071442892723428031e+02
9.082295785223935880e+00,1.985079262862117560e+02,3.077022966983672063e+02,3.079019991042612787e+02,3.078012535335127495e+02,3.079975543019240263e+02,3.077646085935364226e+02,3.071534880582676124e+02
9.081442842655521375e+00,1.984785745714395375e+02,3.076531282249841865e+02,3.079306355632108989e+02,3.078116104378235605e+02,3.080305717027868582e+02,3.077520779075715041e+02,3.071443917923440381e+02
9.080282936129920657e+00,1.985479889569269289e+02,3.076928261152298774e+02,3.079029945019477168e+02,3.078183237097649112e+02,3.080017123224392321e+02,3.077546087210903920e+02,3.071658047635322646e+02
9.081181178233764584e+00,1.985156856197936008e+02,3.076707521284523068e+02,3.079091385494635915e+02,3.078099081289658443e+02,3.080156317967929454e+02,3.077826086023578682e+02,3.071602281523022953e+02
9.080943951719278928e+00,1.984795050000554113e+02,3.077280119333281618e+02,3.079187205932998950e+02,3.077926782122466420e+02,3.079909334171931050e+02,3.077846548300569793e+02,3.071503439128808850e+02
9.081485758004875564e+00,1.984878615722491020e+02,3.077069565900512771e+02,3.079306248343735888e+02,3.078037611012173898e+02,3.079925487032590468e+02,3.078025916579474597e+02,3.071767171831986047e+02
9.081610331727306473e+00,1.984887008057475839e+02,3.077047178393265767e+02,3.079186425112059737e+02,3.078139618413403014e+02,3.080085614929868711e+02,3.077870342477600616e+02,3.071656652886468351e+02
9.081284294281516623e+00,1.984591321300425477e+02,3.077511951626771634e+02,3.079096898924934749e+02,3.078112289680515232e+02,3.080125687137327759e+02,3.077863309128678679e+02,3.071176018855097141e+02
9.081575761029213822e+00,1.984893910276163638e+02,3.077314165510435942e+02,3.079236779121968652e+02,3.078174266597541191e+02,3.080044112210763956e+02,3.077733448473625799e+02,3.071520188035987076e+02
9.081298003351449211e+00,1.984625367477579800e+02,3.077384451315933802e+02,3.079106173408767404e+02,3.078067663677652490e+02,3.080085871229871373e+02,3.078018007042170439e+02,3.071099820268132135e+02
9.080934414974976221e+00,1.984445802503323648e+02,3.077328530231538934e+02,3.079141471283611509e+02,3.078210059190995480e+02,3.079967603679609738e+02,3.078011808158374834e+02,3.071283962879653018e+02
9.081416616608692038e+00,1.984674279054913200e+02,3.077309933580152119e+02,3.079084709773625264e+02,3.078251275807771208e+02,3.080054227120187988e+02,3.077826097944509911e+02,3.071281644258694996e+02
9.080774078461416821e+00,1.984857467992003706e+02,3.076669839223604299e+02,3.079336074511537049e+02,3.078055605656576290e+02,3.080100241911439980e+02,3.077564254708797193e+02,3.070905234921602300e+02
9.080998787999007504e+00,1.984320102252972333e+02,3.077420887639628404e+02,3.079235664514978339e+02,3.078008154393214113e+02,3.079843387585090113e+02,3.077795437311582418e+02,3.071111163033385765e+02
9.081359396142886453e+00,1.984845135789529422e+02,3.077400794911479238e+02,3.079589191626214415e+02,3.077755365104122802e+02,3.080169389268087343e+02,3.077836540679519430e+02,3.070688512407364215e+02
9.082507977784631592e+00,1.984340343992751059e+02,3.077205446625405330e+02,3.079428968361493162e+02,3.078058418996145065e+02,3.080016509296477807e+02,3.077971729990450171e+02,3.070729580012509814e+02
9.081188330791988506e+00,1.984796343421500069e+02,3.077127960577960266e+02,3.079096320759811078e+02,3.078208420063068615e+02,3.080033627752497978e+02,3.078042474751766804e+02,3.070671656211812319e+02
9.081893453823740359e+00,1.985028384331271809e+02,3.077001473546203556e+02,3.079222932961337165e+02,3.078165206690455307e+02,3.079793778633329566e+02,3.078111288322363635e+02,3.070890101300490187e+02
9.081799874520285698e+00,1.984673551878160254e+02,3.077530959550256284e+02,3.079243770747634130e+02,3.078325602808666304e+02,3.079559299893295474e+02,3.077881065354474117e+02,3.070752754301161076e+02
9.081583509633958329e+00,1.984898487913428085e+02,3.077423236062912224e+02,3.079240945487134695e+02,3.078248516112388984e+02,3.079696569406577282e+02,3.077850976926204680e+02,3.070516940416924854e+02
9.081943521731320246e+00,1.984934715620841246e+02,3.077447971993442479e+02,3.079251543194239957e+02,3.078072402247476589e+02,3.079703412020613200e+02,3.078044298654115210e+02,3.070695760333032922e+02
9.082056770569893800e+00,1.985549036925916084e+02,3.077282235298423529e+02,3.079147121804609242e+02,3.078299269473465642e+02,3.079874560818024065e+02,3.077876100286972587e+02,3.071111985577581436e+02
9.082258234293249188e+00,1.984907541860048923e+02,3.077081832537869559e+02,3.079557380623505196e+02,3.078394428300193795e+02,3.079873267397077825e+02,3.077966645713644311e+02,3.071296342765848522e+02
9.081587085913072954e+00,1.985124043837075476e+02,3.077569410511184742e+02,3.079353353900116872e+02,3.078134522215667062e+02,3.079933688632689837e+02,3.077861485226330842e+02,3.071180042169098670e+02
9.081089983116386932e+00,1.985267691048108247e+02,3.077374640390233935e+02,3.079230204728866056e+02,3.078029266360911151e+02,3.080004242659121019e+02,3.077901009070993155e+02,3.070960047359472469e+02
9.080615530087415621e+00,1.985084895501720155e+02,3.077337947766536104e+02,3.079224810507870416e+02,3.078362760348649090e+02,3.080045226817753701e+02,3.077813908793199857e+02,3.071127649680095715e+02
9.081774840566497531e+00,1.985509948195212644e+02,3.077311286605749956e+02,3.079448739224521887e+02,3.078544065778739878e+02,3.079808548666065917e+02,3.077816841342072394e+02,3.070693656288821103e+02
9.081240186839126594e+00,1.985435811929203282e+02,3.077154377359673845e+02,3.079510143936889790e+02,3.078544035976414079e+02,3.079831210354710720e+02,3.077923843613128838e+02,3.070846381288335465e+02
9.079922327986041708e+00,1.985446689778171390e+02,3.077460357840103597e+02,3.079405358958882744e+02,3.078328004876137243e+02,3.079646465736205982e+02,3.077690556966132363e+02,3.070286711488570290e+02
9.080251345664423823e+00,1.985012910963643549e+02,3.077679601631116952e+02,3.079511270464810195e+02,3.078276065382488014e+02,3.079473105606210765e+02,3.077868375524088833e+02,3.070776697489822027e+02
9.080088028918270382e+00,1.985013387800858595e+02,3.077373639032082338e+02,3.079178604981732974e+02,3.078483924684992417e+02,3.079659930427066001e+02,3.077791902755725459e+02,3.070665808995462385e+02
9.080703744972199232e+00,1.984995440840177423e+02,3.077454170877238653e+02,3.079310063041455692e+02,3.078147736566988897e+02,3.079733285872135866e+02,3.077821401097941134e+02,3.070966705199087414e+02
9.080893883811697265e+00,1.984746931165090587e+02,3.077522853317600493e+02,3.079450443917565963e+02,3.077836099605095228e+02,3.079722431865027943e+02,3.077564570613452020e+02,3.071182670734247040e+02
9.080614337994378005e+00,1.985058168775816796e+02,3.077201381588147342e+02,3.079313537992660486e+02,3.078161105890405906e+02,3.079708412850905574e+02,3.077705344880263851e+02,3.071305205977583910e+02
9.080698976600048766e+00,1.984858469350155303e+02,3.077224692967497504e+02,3.079421350886983078e+02,3.078302768266530620e+02,3.079643974261757648e+02,3.077664324958840325e+02,3.070630546883409693e+02
9.080400357294125868e+00,1.984574143239753425e+02,3.077519122066393038e+02,3.079375663921316004e+02,3.078261337073008690e+02,3.079625580266186944e+02,3.077577767083378149e+02,3.070970305320061016e+02
9.079470524724785108e+00,1.984706829155305172e+02,3.077331713119949654e+02,3.079599795293783586e+02,3.078420612623764328e+02,3.079633811668611543e+02,3.077559009499431681e+02,3.070502414763261640e+02
9.080841431718043921e+00,1.984518406929779530e+02,3.077446177893421009e+02,3.079220983889220520e+02,3.078342244427471428e+02,3.079637149529116869e+02,3.077417293479119849e+02,3.070613911225069614e+02
9.081693182193420810e+00,1.984709195459984983e+02,3.077240476279315544e+02,3.079519674720725106e+02,3.078395834969977614e+02,3.079577860781891445e+02,3.077711674894294447e+02,3.071017565848537174e+02
9.080709705437387314e+00,1.984491221248056831e+02,3.076961925859681060e+02,3.079223606493902707e+02,3.078528550687855727e+02,3.079473594364355904e+02,3.077642628865555139e+02,3.070911845077496309e+02
9.081000576138565705e+00,1.984830520728888246e+02,3.077332571426936738e+02,3.079486951766842822e+02,3.078228417423774772e+02,3.079535946790688286e+02,3.077610722495403479e+02,3.070834776262614128e+02
9.081030974511024922e+00,1.984605644298272296e+02,3.077141651766497148e+02,3.079254010826826971e+02,3.078331402341294734e+02,3.079411992956637505e+02,3.077526846829276792e+02,3.070289560590930478e+02
9.081144819396117285e+00,1.984418610861135619e+02,3.076717755403250862e+02,3.079380962774868067e+02,3.077989146469729462e+02,3.079643294768725923e+02,3.077650764900537297e+02,3.070698067033060283e+02
9.081413636376099774e+00,1.984173856279117558e+02,3.076980921862235050e+02,3.079613993121861313e+02,3.078090891610489734e+02,3.079562494702636286e+02,3.077760407657672204e+02,3.070866754158348613e+02
9.082057962662931416e+00,1.984474609431577505e+02,3.076566049643283804e+02,3.079470244582920486e+02,3.077829793432925953e+02,3.079695538246099318e+02,3.077584895799743663e+02,3.070877071723589324e+02
9.081918487777530302e+00,1.983884642587261169e+02,3.076578769275995455e+02,3.079351708811725530e+02,3.078182045004611496e+02,3.079627767756911112e+02,3.077363381071493222e+02,3.071303835070590367e+02
9.081827292660152651e+00,1.984047601705503325e+02,3.077087751279801182e+02,3.079353741330354524e+02,3.078135100380790163e+02,3.079675141534225986e+02,3.077444038086418914e+02,3.070931937805645475e+02
9.081812987543701254e+00,1.984505723059859292e+02,3.076821860888226183e+02,3.079580483386574201e+02,3.078005627155974935e+02,3.079661629159644463e+02,3.077277639779763376e+02,3.070925834289292879e+02
9.081646690564953772e+00,1.984662703831517945e+02,3.076619032218341090e+02,3.079635510401190572e+02,3.078258982689259255e+02,3.079711869920714662e+02,3.077476093468200133e+02,3.070433487943827231e+02
9.081625828936795486e+00,1.984787211988831928e+02,3.076806238508968363e+02,3.079672089776049688e+02,3.078130469099339166e+02,3.079822388866232359e+02,3.077469411786724436e+02,3.070360287470851972e+02
9.080784807298757144e+00,1.984520469250734891e+02,3.076822051623112202e+02,3.079556027597907359e+02,3.077815673090896098e+02,3.079667726715532012e+02,3.077430597237419647e+02,3.070495655595738640e+02
9.080496320783653985e+00,1.985033087138305348e+02,3.076694908940185087e+02,3.079736701218688495e+02,3.078186956427926475e+02,3.079865053876048933e+02,3.077448788577173673e+02,3.070677259049089116e+02
